"cont","year","fc","perc"
"America",2109,436491593,36.7711988141299
"Asia",2109,89709905,70.2346714459175
"Africa",2110,123386611,55.2475698516341
"America",2110,434594093,37.0460647042736
"Asia",2110,88330559,70.6923320228601
"Africa",2111,122367431,55.6172273159972
"America",2111,432704452,37.3197921643616
"Asia",2111,86951213,71.1499925998026
"Africa",2112,121407101,55.9655398346413
"America",2112,430816560,37.5932662698031
"Asia",2112,85641333,71.5846046815613
"Africa",2113,120456580,56.3102946205318
"America",2113,428928668,37.8667403752446
"Asia",2113,84481378,71.9694723467645
"Africa",2114,119506137,56.655021115755
"America",2114,427040776,38.140214480686
"Asia",2114,83321423,72.3543400119677
"Africa",2115,118555747,56.9997283878326
"America",2115,425152884,38.4136885861275
"Asia",2115,82161468,72.7392076771709
"Africa",2116,117605357,57.3444356599102
"America",2116,423264992,38.687162691569
"Asia",2116,81001513,73.1240753423741
"Africa",2117,116654967,57.6891429319877
"America",2117,421377100,38.9606367970104
"Asia",2117,79842071,73.5087727965671
"Africa",2118,115704577,58.0338502040653
"America",2118,419489208,39.2341109024519
"Asia",2118,78682897,73.8933813296087
"Africa",2119,114754187,58.3785574761429
"America",2119,417601316,39.5075850078934
"Asia",2119,77523723,74.2779898626503
"Africa",2120,113803797,58.7232647482204
"America",2120,415713424,39.7810591133348
"Asia",2120,76364549,74.6625983956919
"Africa",2121,112853779,59.0678370955774
"America",2121,413825532,40.0545332187763
"Asia",2121,75205375,75.0472069287335
"Africa",2122,111903937,59.4123456075827
"America",2122,411937967,40.3279599560248
"Asia",2122,74046201,75.4318154617751
"Africa",2123,110954095,59.7568541195879
"America",2123,410051090,40.6012870317543
"Asia",2123,72887027,75.8164239948166
"Africa",2124,110004253,60.1013626315932
"America",2124,408164213,40.8746141074838
"Asia",2124,71727853,76.2010325278582
"Africa",2125,109054411,60.4458711435985
"America",2125,406277336,41.1479411832132
"Asia",2125,70568679,76.5856410608998
"Africa",2126,108104569,60.7903796556038
"America",2126,404390459,41.4212682589427
"Asia",2126,69409505,76.9702495939414
"Africa",2127,107154727,61.1348881676091
"America",2127,402503582,41.6945953346722
"Asia",2127,68250331,77.354858126983
"Africa",2128,106204885,61.4793966796143
"America",2128,400616759,41.9679145881313
"Asia",2128,67091157,77.7394666600246
"Africa",2129,105255043,61.8239051916196
"America",2129,398729942,42.2412329724492
"Asia",2129,65931983,78.1240751930661
"Africa",2130,104305201,62.1684137036249
"America",2130,396843125,42.5145513567672
"Asia",2130,64772809,78.5086837261077
"Africa",2131,103355359,62.5129222156302
"America",2131,394956308,42.7878697410851
"Asia",2131,63613635,78.8932922591493
"Africa",2132,102405517,62.8574307276355
"America",2132,393069491,43.061188125403
"Asia",2132,62454461,79.2779007921909
"Africa",2133,101455675,63.2019392396407
"America",2133,391182674,43.3345065097209
"Asia",2133,61295287,79.6625093252325
"Africa",2134,100505833,63.546447751646
"America",2134,389295857,43.6078248940389
"Asia",2134,60136113,80.0471178582741
"Africa",2135,99563272,63.8883154386763
"America",2135,387409040,43.8811432783568
"Asia",2135,58984516,80.4292123780141
"Africa",2136,98622970,64.2293637844597
"America",2136,385522223,44.1544616626747
"Asia",2136,57839109,80.809253084591
"Africa",2137,97682668,64.5704121302431
"America",2137,383635406,44.4277800469927
"Asia",2137,56693702,81.1892937911679
"Africa",2138,96742366,64.9114604760265
"America",2138,381752292,44.7005620263613
"Asia",2138,55548295,81.5693344977447
"Africa",2139,95802064,65.2525088218098
"America",2139,379875708,44.9723980904401
"Asia",2139,54402888,81.9493752043216
"Africa",2140,94861762,65.5935571675932
"America",2140,377999124,45.2442341545188
"Asia",2140,53266123,82.3265485355584
"Africa",2141,93984215,65.9118442207923
"America",2141,376122540,45.5160702185976
"Asia",2141,52166931,82.6912553204337
"Africa",2142,93108932,66.2293101192402
"America",2142,374245956,45.7879062826764
"Asia",2142,51067739,83.055962105309
"Africa",2143,92233649,66.546776017688
"America",2143,372369372,46.0597423467551
"Asia",2143,49968547,83.4206688901843
"Africa",2144,91358366,66.8642419161359
"America",2144,370492788,46.3315784108339
"Asia",2144,48869355,83.7853756750596
"Africa",2145,90483083,67.1817078145837
"America",2145,368616204,46.6034144749126
"Asia",2145,47975279,84.0820259266937
"Africa",2146,89607800,67.4991737130316
"America",2146,366739620,46.8752505389914
"Asia",2146,47808267,84.1374397302472
"Africa",2147,88732517,67.8166396114795
"America",2147,364863036,47.1470866030701
"Asia",2147,47641273,84.1928475614846
"Africa",2148,87857234,68.1341055099273
"America",2148,362986452,47.4189226671489
"Asia",2148,47474368,84.2482258629366
"Africa",2149,86981951,68.4515714083752
"America",2149,361109868,47.6907587312276
"Asia",2149,47307463,84.3036041643885
"Africa",2150,86106668,68.7690373068231
"America",2150,359233284,47.9625947953064
"Asia",2150,47140558,84.3589824658405
"Africa",2151,85231385,69.0865032052709
"America",2151,357356700,48.2344308593851
"Asia",2151,46973653,84.4143607672925
"Africa",2152,84356102,69.4039691037188
"America",2152,355480116,48.5062669234639
"Asia",2152,46806748,84.4697390687445
"Africa",2153,83480819,69.7214350021667
"America",2153,353603532,48.7781029875426
"Asia",2153,46639843,84.5251173701965
"Africa",2154,82605536,70.0389009006145
"America",2154,351726949,49.0499389067645
"Asia",2154,46472938,84.5804956716485
"Africa",2155,81730253,70.3563667990624
"America",2155,349850388,49.3217716391355
"Asia",2155,46306033,84.6358739731005
"Africa",2156,80854970,70.6738326975103
"America",2156,347973827,49.5936043715065
"Asia",2156,46139128,84.6912522745525
"Africa",2157,79979687,70.9912985959581
"America",2157,346097266,49.8654371038775
"Asia",2157,45972223,84.7466305760044
"Africa",2158,79104404,71.308764494406
"America",2158,344220705,50.1372698362485
"Asia",2158,45805318,84.8020088774564
"Africa",2159,78229121,71.6262303928539
"America",2159,342344144,50.4091025686195
"Asia",2159,45638413,84.8573871789084
"Africa",2160,77353838,71.9436962913017
"America",2160,340467583,50.6809353009905
"Asia",2160,45471508,84.9127654803604
"Africa",2161,76478555,72.2611621897496
"America",2161,338591022,50.9527680333615
"Asia",2161,45304603,84.9681437818124
"Africa",2162,75603272,72.5786280881974
"America",2162,336714461,51.2246007657325
"Asia",2162,45174136,85.0114321246154
"Africa",2163,74727989,72.8960939866453
"America",2163,334837900,51.4964334981035
"Asia",2163,45048411,85.0531470939096
"Africa",2164,73852706,73.2135598850932
"America",2164,332961339,51.7682662304745
"Asia",2164,44922686,85.0948620632038
"Africa",2165,72977423,73.531025783541
"America",2165,331089437,52.0394240747389
"Asia",2165,44796961,85.1365770324981
"Africa",2166,72102140,73.8484916819889
"America",2166,329228354,52.3090147126447
"Asia",2166,44671236,85.1782920017923
"Africa",2167,71226857,74.1659575804368
"America",2167,327368624,52.5784093592202
"Asia",2167,44545511,85.2200069710865
"Africa",2168,70351574,74.4834234788846
"America",2168,325508894,52.8478040057957
"Asia",2168,44419786,85.2617219403807
"Africa",2169,69476291,74.8008893773325
"America",2169,323649164,53.1171986523711
"Asia",2169,44294061,85.3034369096749
"Africa",2170,68601008,75.1183552757804
"America",2170,321789434,53.3865932989466
"Asia",2170,44168336,85.3451518789691
"Africa",2171,67725725,75.4358211742282
"America",2171,319929704,53.6559879455221
"Asia",2171,44042611,85.3868668482633
"Africa",2172,66850442,75.7532870726761
"America",2172,318069974,53.9253825920975
"Asia",2172,43916886,85.4285818175576
"Africa",2173,65975159,76.070752971124
"America",2173,316210244,54.194777238673
"Asia",2173,43791161,85.4702967868518
"Africa",2174,65099876,76.3882188695718
"America",2174,314355080,54.4635104688298
"Asia",2174,43665436,85.512011756146
"Africa",2175,64224593,76.7056847680197
"America",2175,312503209,54.7317666853496
"Asia",2175,43539711,85.5537267254402
"Africa",2176,63349310,77.0231506664675
"America",2176,310651338,55.0000229018694
"Asia",2176,43413986,85.5954416947344
"Africa",2177,62474027,77.3406165649154
"America",2177,308799467,55.2682791183892
"Asia",2177,43288261,85.6371566640286
"Africa",2178,61598744,77.6580824633633
"America",2178,306947596,55.536535334909
"Asia",2178,43162536,85.6788716333229
"Africa",2179,60723461,77.9755483618111
"America",2179,305095725,55.8047915514288
"Asia",2179,43036811,85.7205866026171
"Africa",2180,59848178,78.293014260259
"America",2180,303243854,56.0730477679486
"Asia",2180,42911086,85.7623015719113
"Africa",2181,58972895,78.6104801587069
"America",2181,301391983,56.3413039844684
"Asia",2181,42785361,85.8040165412055
"Africa",2182,58406269,78.8159958972439
"America",2182,299540113,56.6095600561313
"Asia",2182,42659636,85.8457315104997
"Africa",2183,58260123,78.8690031773974
"America",2183,297688263,56.8778132306571
"Asia",2183,42533911,85.8874464797939
"Africa",2184,58113977,78.9220104575508
"America",2184,295836413,57.1460664051828
"Asia",2184,42408186,85.9291614490882
"Africa",2185,57967831,78.9750177377043
"America",2185,293984563,57.4143195797086
"Asia",2185,42282461,85.9708764183824
"Africa",2186,57821685,79.0280250178578
"America",2186,292132713,57.6825727542344
"Asia",2186,42156736,86.0125913876766
"Africa",2187,57675539,79.0810322980112
"America",2187,290280863,57.9508259287601
"Asia",2187,42031011,86.0543063569708
