area_cont,area_ctry,area_name,area_code,proj,C2020,C2030,C2035,C2040,C2050,C2055,C2060,C2070,C2080,C2085,C2090,C2100,C2110,id_cont,id_d
America,Trinidad and Tobago,Trinidad and Tobago,TTO,low,1231319,171545,269895,364425,559929,662516,765943,977759,1199483,1311861,1425090,1655402,1889242,1,1
America,Trinidad and Tobago,Trinidad and Tobago,TTO,mean,1231319,1236535,1946975,2696178,4340366,5232067,6164513,8127632,10199534,11257174,12330271,14505407,16705179,1,2
America,Trinidad and Tobago,Trinidad and Tobago,TTO,high,1231319,2447945,3922001,5554445,9180222,11113080,13091021,17122358,20548625,25533403,25533403,25533403,25533403,1,3
America,Venezuela,Venezuela,VEN,low,101926557,69956417,107934908,147451063,230445934,274353807,319647053,415146527,516464015,569017848,622517313,731416556,842928169,1,1
America,Venezuela,Venezuela,VEN,mean,101926557,107295816,166697634,229052365,364275601,437165236,513122687,672241647,837484616,921638593,1006744267,1180325217,1357020857,1,2
America,Venezuela,Venezuela,VEN,high,101926557,146152351,228359883,316674368,511447372,616427103,724299856,946821609,1176508446,1293648431,1411859124,1650765112,1892223124,1,3
America,Virgin Isl. UK,Virgin Isl. UK,VGB,low,33685,8149,12313,17004,28164,33935,39799,51942,63993,70265,71530,71530,71530,1,1
America,Virgin Isl. UK,Virgin Isl. UK,VGB,mean,33685,33110,53691,71530,71530,71530,71530,71530,71530,71530,71530,71530,71530,1,2
America,Virgin Isl. UK,Virgin Isl. UK,VGB,high,33685,62289,71530,71530,71530,71530,71530,71530,71530,71530,71530,71530,71530,1,3
America,Virgin Isl. US,Virgin Isl. US,VIR,low,54120,11220,17255,23289,35636,41595,47795,60391,73302,79886,86835,101148,115526,1,1
America,Virgin Isl. US,Virgin Isl. US,VIR,mean,54120,51308,78779,109091,169776,198065,225421,268578,268578,268578,268578,268578,268578,1,2
America,Virgin Isl. US,Virgin Isl. US,VIR,high,54120,94942,149222,199927,268578,268578,268578,268578,268578,268578,268578,268578,268578,1,3
Africa,Angola,Angola,AGO,low,50738557,32350730,49464319,67499487,104681898,123572954,142629513,181052310,220013407,239669848,259429824,299337734,340502196,2,1
Africa,Angola,Angola,AGO,mean,50738557,52936666,82122407,112053601,173068936,204063197,235387840,298894350,365560490,401337806,440315809,493217302,493217302,2,2
Africa,Angola,Angola,AGO,high,50738557,74678929,115746971,157607063,243089399,286650675,331394267,429820545,493217302,493217302,493217302,493217302,493217302,2,3
Africa,Benin,Benin,BEN,low,156529,85192,135181,184423,310777,423924,517258,517258,517258,517258,517258,517258,517258,2,1
Africa,Benin,Benin,BEN,mean,156529,159483,255063,423924,517258,517258,517258,517258,517258,517258,517258,517258,517258,2,2
Africa,Benin,Benin,BEN,high,156529,239697,493570,517258,517258,517258,517258,517258,517258,517258,517258,517258,517258,2,3
Africa,Burundi,Burundi,BDI,low,317516,80070,125295,176685,298569,368866,448543,615261,788247,876127,965558,1145686,1329401,2,1
Africa,Burundi,Burundi,BDI,mean,317516,355420,635117,933499,1559069,1884246,2216178,2885845,3315518,3877602,3877602,3877602,3877602,2,2
Africa,Burundi,Burundi,BDI,high,317516,756920,1279802,1827604,2972591,3315518,3877602,3877602,3877602,3877602,3877602,3877602,3877602,2,3
Africa,Cameroon,Cameroon,CMR,low,57161117,48817837,76179227,104803505,164721724,196061333,228356958,294513045,362161786,396373377,430871438,501025846,573381630,2,1
Africa,Cameroon,Cameroon,CMR,mean,57161117,61376859,96088541,132302910,208870012,249133314,290030803,373496206,458714276,502199035,546566662,637848244,731690762,2,2
Africa,Cameroon,Cameroon,CMR,high,57161117,74288834,116482207,160599938,254612812,303409251,353029243,454024244,558674021,612867361,668005002,780764993,896937644,2,3
Africa,CAR,CAR,CAF,low,42131724,35035343,52864681,70507457,105734616,123343623,141003192,176637590,212862709,231226975,249758319,287391631,325929143,2,1
Africa,CAR,CAR,CAF,mean,42131724,49960744,74992478,99960218,150013363,175316033,200919819,253122404,306863300,334437864,362502664,420044492,479375037,2,2
Africa,CAR,CAR,CAF,high,42131724,64725298,97071652,129422310,194989867,228516532,262631579,333000290,406595258,444547445,483213442,562475566,644227134,2,3
Africa,Comoros,Comoros,COM,low,91280,40156,60112,82413,128136,151066,173608,217097,257977,280552,303129,350802,397991,2,1
Africa,Comoros,Comoros,COM,mean,91280,79603,123757,167621,249781,292816,337770,428230,513559,557103,602136,692736,781922,2,2
Africa,Comoros,Comoros,COM,high,91280,122377,187122,247094,379190,444671,507744,639641,772495,840490,911558,1059557,1214316,2,3
Africa,Congo,Congo,COG,low,36864365,43100993,60543492,78623715,116235284,136683703,158027851,202597155,248437174,271940087,295617003,343563230,393066960,2,1
Africa,Congo,Congo,COG,mean,36864365,55629346,80117128,105366341,161651523,191930609,222716141,286347752,351679522,385373858,419454979,488486748,559390923,2,2
Africa,Congo,Congo,COG,high,36864365,68517565,100033352,134323406,210069496,249685891,290282087,373617037,460066884,504191322,549070472,641509484,736742809,2,3
Africa,DRC,DRC,COD,low,614822931,556888520,852211243,1158415009,1794983756,2123574262,2459661786,3155608991,3885147563,4263982775,4651258025,5446386102,6263463485,2,1
Africa,DRC,DRC,COD,mean,614822931,734117356,1129529159,1539813011,2396359701,2843901645,3305003652,4272479021,5296020418,5823545970,6358822514,7444442472,8539625272,2,2
Africa,DRC,DRC,COD,high,614822931,915271443,1413682853,1931293578,3023355044,3600222337,4201019076,5464257051,6783029958,7453888945,8127521058,9480472784,10845205296,2,3
Africa,Eq. Guinea,Eq. Guinea,GNQ,low,2084486,2313894,3543545,4861625,7540475,8860674,10187595,12870689,15594023,16979967,18383843,21247720,24177004,2,1
Africa,Eq. Guinea,Eq. Guinea,GNQ,mean,2084486,3172537,4943215,6765752,10349378,12158455,13989401,17727912,21596243,23579785,25585648,29644124,33744684,2,2
Africa,Eq. Guinea,Eq. Guinea,GNQ,high,2084486,4080233,6378054,8635541,13199131,15524853,17901311,22812073,27890475,30460106,33046265,38273844,43562953,2,3
Africa,Ethiopia,Ethiopia,ETH,low,43741492,29540648,44107950,58771056,88586253,103745908,119129435,151003149,185002074,203068585,214295746,214295746,214295746,2,1
Africa,Ethiopia,Ethiopia,ETH,mean,43741492,55081653,82918744,111379911,171936564,205338723,214295746,214295746,214295746,214295746,214295746,214295746,214295746,2,2
Africa,Ethiopia,Ethiopia,ETH,high,43741492,81041160,122991449,167663169,214295746,214295746,214295746,214295746,214295746,214295746,214295746,214295746,214295746,2,3
Africa,Gabon,Gabon,GAB,low,10282581,9177208,13417911,17578170,26298196,30755515,35257363,44505950,54056003,58902567,63773078,73565751,83412817,2,1
Africa,Gabon,Gabon,GAB,mean,10282581,13205110,19385708,25833469,39120098,46007497,53059762,67386912,81886167,89123724,96408748,111061232,125907630,2,2
Africa,Gabon,Gabon,GAB,high,10282581,17136343,25600859,34313562,52556332,62006120,71518423,90701241,110032419,119805081,129663111,149576428,169805823,2,3
Africa,Gambia,Gambia,GMB,low,242357,22517,34526,45931,66659,76436,86593,106662,126407,136154,146010,164665,183843,2,1
Africa,Gambia,Gambia,GMB,mean,242357,122156,177453,230783,333844,385279,435421,537185,591387,591387,591387,591387,591387,2,2
Africa,Gambia,Gambia,GMB,high,242357,212929,307233,401392,591387,591387,591387,591387,591387,591387,591387,591387,591387,2,3
Africa,Ghana,Ghana,GHA,low,55381626,37737839,55284432,72630654,109837875,129057369,150160964,221780165,252020784,252020784,252020784,252020784,252020784,2,1
Africa,Ghana,Ghana,GHA,mean,55381626,64519306,96555319,130416409,245729631,252020784,252020784,252020784,252020784,252020784,252020784,252020784,252020784,2,2
Africa,Ghana,Ghana,GHA,high,55381626,92137643,141104830,227399758,252020784,252020784,252020784,252020784,252020784,252020784,252020784,252020784,252020784,2,3
Africa,Guinea,Guinea,GIN,low,18015299,16285459,25587581,34862058,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,2,1
Africa,Guinea,Guinea,GIN,mean,18015299,22224365,34579873,47702085,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,2,2
Africa,Guinea,Guinea,GIN,high,18015299,28353202,43870456,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,56084230,2,3
Africa,Guinea Bissau,Guinea Bissau,GNB,low,2047241,1614991,2265133,2892155,4156699,4806364,5458995,6828146,8308853,9107389,9950329,10214404,10214404,2,1
Africa,Guinea Bissau,Guinea Bissau,GNB,mean,2047241,2073208,2919101,3774054,5516067,6431610,7390051,9503348,10214404,10214404,10214404,10214404,10214404,2,2
Africa,Guinea Bissau,Guinea Bissau,GNB,high,2047241,2507754,3582264,4662633,6950886,8203178,9573432,10214404,10214404,10214404,10214404,10214404,10214404,2,3
Africa,Ivory Coast,Ivory Coast,CIV,low,133273136,95891412,146496343,204800197,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,2,1
Africa,Ivory Coast,Ivory Coast,CIV,mean,133273136,149439960,252393822,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,2,2
Africa,Ivory Coast,Ivory Coast,CIV,high,133273136,212443674,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,319052431,2,3
Africa,Kenya,Kenya,KEN,low,4677021,2299255,3476036,4636567,6908379,8042502,9166941,11485345,13873681,15099289,16337264,18850854,21424697,2,1
Africa,Kenya,Kenya,KEN,mean,4677021,5602173,8347050,11128109,17017695,20092068,23251057,29816480,36555835,38105751,38105751,38105751,38105751,2,2
Africa,Kenya,Kenya,KEN,high,4677021,8822653,13318419,18080528,28234518,33544197,38105751,38105751,38105751,38105751,38105751,38105751,38105751,2,3
Africa,Liberia,Liberia,LBR,low,47864882,33668691,52101182,71555713,114905078,139101942,164919980,221071745,283075161,316526246,351535984,425798789,504480706,2,1
Africa,Liberia,Liberia,LBR,mean,47864882,45898157,71584300,99738175,164976675,201816240,241137639,328166832,425959108,478087114,531541657,641118188,754062674,2,2
Africa,Liberia,Liberia,LBR,high,47864882,58475046,92439774,130927058,221204175,272476390,328249048,451933373,585974601,655200747,725820511,847738828,949137734,2,3
Africa,Madagascar,Madagascar,MDG,low,60668894,42822325,64489284,86791219,132654896,156144694,180246113,230300425,283191664,311046765,330993130,330993130,330993130,2,1
Africa,Madagascar,Madagascar,MDG,mean,60668894,62371375,94850307,128143873,197701745,234421374,272654653,330993130,330993130,330993130,330993130,330993130,330993130,2,2
Africa,Madagascar,Madagascar,MDG,high,60668894,82390891,125900597,170799437,267447816,319184406,330993130,330993130,330993130,330993130,330993130,330993130,330993130,2,3
Africa,Malawi,Malawi,MWI,low,1839515,1157398,1705842,2218839,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2,1
Africa,Malawi,Malawi,MWI,mean,1839515,1876923,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2,2
Africa,Malawi,Malawi,MWI,high,1839515,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2252853,2,3
Africa,Mauritius,Mauritius,MUS,low,59108,3522,5202,6653,9725,11228,12769,16087,19663,21474,23269,26662,30080,2,1
Africa,Mauritius,Mauritius,MUS,mean,59108,63497,96448,129752,206072,248956,294466,392397,500172,557147,616111,737742,863093,2,2
Africa,Mauritius,Mauritius,MUS,high,59108,125925,199271,284366,481675,593180,710699,955567,1188648,1313889,1313889,1313889,1313889,2,3
Africa,Mayotte,Mayotte,MYT,low,275150,80499,121470,162561,245441,287681,329728,413799,494034,529564,564601,642710,656224,2,1
Africa,Mayotte,Mayotte,MYT,mean,275150,283654,429024,558105,656224,656224,656224,656224,656224,656224,656224,656224,656224,2,2
Africa,Mayotte,Mayotte,MYT,high,275150,486590,656224,656224,656224,656224,656224,656224,656224,656224,656224,656224,656224,2,3
Africa,Nigeria,Nigeria,NGA,low,44580531,33647862,52772226,73258152,116474176,138887014,161880281,211262915,260709319,283998503,306373778,351819363,407509343,2,1
Africa,Nigeria,Nigeria,NGA,mean,44580531,53729937,85318698,118605886,189597404,228134406,265210070,334012043,417524250,427624623,427624623,427624623,427624623,2,2
Africa,Nigeria,Nigeria,NGA,high,44580531,75250551,119666462,166387232,267444390,313765081,361134652,427624623,427624623,427624623,427624623,427624623,427624623,2,3
Africa,Reunion,Reunion,REU,low,176611,116276,184069,249159,384902,458201,524566,659080,803924,874829,948458,1098325,1252003,2,1
Africa,Reunion,Reunion,REU,mean,176611,184585,283670,386168,591880,697561,806363,1025760,1255863,1373669,1494814,1739691,1992937,2,2
Africa,Reunion,Reunion,REU,high,176611,250260,386815,526750,807491,952645,1103563,1415792,1742381,1910715,2083149,2438134,2806583,2,3
Africa,Rwanda,Rwanda,RWA,low,993370,375786,591830,801581,1317371,1740322,2227212,3274404,4368258,4921094,5474015,6546420,7268543,2,1
Africa,Rwanda,Rwanda,RWA,mean,993370,1088510,2201737,3599109,6546420,7268543,11537339,11537339,11537339,11537339,11537339,11537339,11537339,2,2
Africa,Rwanda,Rwanda,RWA,high,993370,2533475,4867540,7268543,11537339,11537339,11537339,11537339,11537339,11537339,11537339,11537339,11537339,2,3
Africa,Senegal,Senegal,SEN,low,285640,6592,9521,12330,17084,19878,22567,27851,32720,35054,37438,42374,47743,2,1
Africa,Senegal,Senegal,SEN,mean,285640,249088,382784,510765,767434,897896,1034408,1312286,1487804,1498862,1498862,1498862,1498862,2,2
Africa,Senegal,Senegal,SEN,high,285640,504570,758676,1021304,1483137,1498862,1498862,1498862,1498862,1498862,1498862,1498862,1498862,2,3
Africa,Sierra Leone,Sierra Leone,SLE,low,33411397,28733690,43323988,59419101,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,2,1
Africa,Sierra Leone,Sierra Leone,SLE,mean,33411397,41342425,65506729,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,2,2
Africa,Sierra Leone,Sierra Leone,SLE,high,33411397,54576281,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,79456545,2,3
Africa,South Sudan,South Sudan,SSD,low,1762855,746319,1140483,1817511,3763931,4877134,6029430,6595277,6595277,6595277,6595277,6595277,6595277,2,1
Africa,South Sudan,South Sudan,SSD,mean,1762855,1195126,2406054,3999278,6595277,6595277,6595277,6595277,6595277,6595277,6595277,6595277,6595277,2,2
Africa,South Sudan,South Sudan,SSD,high,1762855,2003624,4117015,6525399,6595277,6595277,6595277,6595277,6595277,6595277,6595277,6595277,6595277,2,3
Africa,Tanzania,Tanzania,TZA,low,5116911,3159678,4791015,6368192,9650527,11415378,13228807,16962514,20768453,22717410,24706751,28822554,33106303,2,1
Africa,Tanzania,Tanzania,TZA,mean,5116911,5195671,7759161,10534753,16506060,19582351,22736298,29374640,36436481,40076892,43755510,51048778,57809631,2,2
Africa,Tanzania,Tanzania,TZA,high,5116911,7159235,10980385,15106319,23735812,28332633,33145367,43201947,53230687,57809631,60923456,63926829,63926829,2,3
Africa,Togo,Togo,TGO,low,2057031,1256583,1902783,2551659,3940285,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,2,1
Africa,Togo,Togo,TGO,mean,2057031,2437176,3753668,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,2,2
Africa,Togo,Togo,TGO,high,2057031,3692352,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,4584341,2,3
Africa,Uganda,Uganda,UGA,low,12352510,8837026,13915082,19789170,33371090,40314699,45772106,45772106,45772106,45772106,45772106,45772106,45772106,2,1
Africa,Uganda,Uganda,UGA,mean,12352510,15968882,26712764,38593693,45772106,45772106,45772106,45772106,45772106,45772106,45772106,45772106,45772106,2,2
Africa,Uganda,Uganda,UGA,high,12352510,24561355,41350323,45772106,45772106,45772106,45772106,45772106,45772106,45772106,45772106,45772106,45772106,2,3
Africa,Zambia,Zambia,ZMB,low,2700465,1550825,2315205,3094093,4626078,5320414,5996090,6203435,6203435,6203435,6203435,6203435,6203435,2,1
Africa,Zambia,Zambia,ZMB,mean,2700465,2634120,3966411,5201708,6203435,6203435,6203435,6203435,6203435,6203435,6203435,6203435,6203435,2,2
Africa,Zambia,Zambia,ZMB,high,2700465,3741380,5476314,6203435,6203435,6203435,6203435,6203435,6203435,6203435,6203435,6203435,6203435,2,3
Asia,Australia,Australia – Queensland,QLD,low,5980428,3783371,5548814,7316394,10874368,12534441,14133051,17137625,20079743,21576002,23103496,26240430,29542438,3,1
Asia,Australia,Australia – Queensland,QLD,mean,5980428,6436207,9576453,12554721,17894825,20487102,23141989,28755474,34971658,38369095,41965160,49748384,58317160,3,2
Asia,Australia,Australia – Queensland,QLD,high,5980428,9129891,13372570,17173883,24709158,28774899,33148897,43064204,54600915,60959620,67682415,82054909,97347992,3,3
Asia,Bangladesh,Bangladesh,BGD,low,1083965,888526,1311307,1720312,2519402,2885010,3231725,3902246,4551857,4874445,5194184,5829108,6456789,3,1
Asia,Bangladesh,Bangladesh,BGD,mean,1083965,1347713,1981475,2585388,3660143,4166800,4665948,5651932,6622079,7103456,7576639,8494172,9364304,3,2
Asia,Bangladesh,Bangladesh,BGD,high,1083965,1792650,2617897,3352402,4723018,5391196,6052298,7352631,8596252,9186030,9752445,10841122,11893746,3,3
Asia,Bhutan,Bhutan,BTN,low,3219741,2152673,3126410,4095519,6015401,6973611,7936389,9856566,11781462,12741364,13698051,15627470,17555415,3,1
Asia,Bhutan,Bhutan,BTN,mean,3219741,3512481,5151707,6777247,10041781,11677383,13306495,16583131,19858223,21498796,23142113,26432673,29724097,3,2
Asia,Bhutan,Bhutan,BTN,high,3219741,4862967,7161332,9466418,14072216,16387536,18697111,23333178,27978030,30300718,32632182,37306303,41984016,3,3
Asia,Brunei,Brunei,BRN,low,281585,297347,435195,578963,890564,1054431,1223151,1563606,1900085,2066761,2234354,2572625,2917702,3,1
Asia,Brunei,Brunei,BRN,mean,281585,391572,581322,787383,1228702,1456502,1683633,2131249,2583536,2813353,3048261,3526912,4017276,3,2
Asia,Brunei,Brunei,BRN,high,281585,485649,737649,1007532,1576447,1859256,2139135,2707721,3299958,3601256,3909063,4541157,5201030,3,3
Asia,Cambodia,Cambodia,KHM,low,59205270,48103761,72568636,96623055,146021114,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,3,1
Asia,Cambodia,Cambodia,KHM,mean,59205270,67966126,101840689,136412874,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,3,2
Asia,Cambodia,Cambodia,KHM,high,59205270,87441274,131679089,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,170714098,3,3
Asia,Fiji,Fiji,FJI,low,915156,332256,540936,758293,1221843,1473048,1730518,2267225,2820089,3102192,3386197,3939043,4497956,3,1
Asia,Fiji,Fiji,FJI,mean,915156,699721,1124767,1593478,2600936,3123147,3647437,4693822,5822271,6411135,7012680,8234805,9486325,3,2
Asia,Fiji,Fiji,FJI,high,915156,1092877,1783754,2527403,4050538,4831240,5656159,7403228,9214689,10152389,11127359,13183408,15382488,3,3
Asia,India,India – Andaman and N.,AN,low,599191,34703,70552,111158,205359,257711,313379,436648,566697,633118,699112,831427,963246,3,1
Asia,India,India – Andaman and N.,AN,mean,599191,415081,731652,1050515,1665292,1971709,2283501,2931066,3610281,3953072,4294223,4981947,5679008,3,2
Asia,India,India – Andaman and N.,AN,high,599191,919072,1476809,2025200,3188557,3799548,4413320,5656717,6938406,7597642,8267390,9634353,11038998,3,3
Asia,India,India – North-East,NE,low,10363773,5561967,8804509,12245492,19624665,23514594,27502207,35711013,44130069,48401087,52707179,61408881,70215482,3,1
Asia,India,India – North-East,NE,mean,10363773,8989534,14337213,20049365,32257591,38608378,45074668,58250097,71686319,78466392,85278976,98947700,112620727,3,2
Asia,India,India – North-East,NE,high,10363773,12637210,20261435,28398988,45545550,54384334,63347667,81553765,99940288,109136152,118312132,136477758,154107988,3,3
Asia,India,India – West. Ghats,WG,low,6378178,3152897,5320797,7906428,14047653,17427299,20858396,27798090,34961074,38706293,42541784,48216504,48216504,3,1
Asia,India,India – West. Ghats,WG,mean,6378178,5877641,10395238,15581321,26707486,32422090,38396043,48216504,48216504,48216504,48216504,48216504,48216504,3,2
Asia,India,India – West. Ghats,WG,high,6378178,9234551,16359718,24034114,40145015,48216504,48216504,48216504,48216504,48216504,48216504,48216504,48216504,3,3
Asia,Indonesia,Indonesia,IDN,low,528972221,380791946,585538519,799616057,1260006962,1507304113,1766220555,2317141412,2909167666,3223139321,3547717799,4226050793,4936176991,3,1
Asia,Indonesia,Indonesia,IDN,mean,528972221,566338382,879769208,1215890605,1961029687,2368260127,2796926877,3727593255,4738166958,5265016432,5803742981,6910732727,8052597936,3,2
Asia,Indonesia,Indonesia,IDN,high,528972221,759595001,1194024897,1669824497,2741426614,3338030069,3973057709,5330616265,6768416076,7511504069,8270632963,9813691352,11262588665,3,3
Asia,Laos,Laos,LAO,low,56470352,50734445,75691350,100489307,149769889,174252392,198682774,247665562,297694800,323627707,350659266,389729337,389729337,3,1
Asia,Laos,Laos,LAO,mean,56470352,64379944,96010773,127455314,189834673,220946669,252199234,316537558,389729337,389729337,389729337,389729337,389729337,3,2
Asia,Laos,Laos,LAO,high,56470352,77978822,116259258,154282489,229878675,268012281,307134022,389729337,389729337,389729337,389729337,389729337,389729337,3,3
Asia,Malaysia,Malaysia,MYS,low,106148403,87578998,141039497,198801887,326247107,394404604,464245896,607673656,756922683,833743740,911733290,1070581334,1232565338,3,1
Asia,Malaysia,Malaysia,MYS,mean,106148403,123427036,200076580,283987918,467241324,562870140,660934521,865146619,1077381519,1185708281,1295347745,1516727741,1728848159,3,2
Asia,Malaysia,Malaysia,MYS,high,106148403,161451435,263331980,375333013,613862745,739137004,868420756,1135560182,1411055987,1550202474,1687009557,1798756939,1798756939,3,3
Asia,Myanmar,Myanmar,MMR,low,56873591,37169839,56212287,75327049,113911330,133348957,152901775,192329229,232189884,252267280,272438048,313056788,354083436,3,1
Asia,Myanmar,Myanmar,MMR,mean,56873591,57336525,86631844,116200582,176055381,206372787,236921424,298699452,361398652,393142511,425198214,491056198,513395370,3,2
Asia,Myanmar,Myanmar,MMR,high,56873591,77590046,117343673,157529669,239288963,280796879,322702153,407908056,496519286,513395370,513395370,513395370,513395370,3,3
Asia,New Caledonia,New Caledonia,NCL,low,669959,387494,570407,773667,1194905,1419113,1645668,2091157,2545489,2775192,3005099,3477626,3966038,3,1
Asia,New Caledonia,New Caledonia,NCL,mean,669959,621357,957382,1307541,2039274,2405592,2779992,3543627,4347741,4757386,5169137,6004560,6864587,3,2
Asia,New Caledonia,New Caledonia,NCL,high,669959,879122,1365241,1873034,2896095,3425454,3974420,5107955,6269433,6867570,7475106,8717631,10001808,3,3
Asia,Papua New Guinea,Papua New Guinea,PNG,low,33507117,36062527,49415616,62350473,88479362,101738684,115088969,141887204,169125373,182945909,196855014,225033143,253646708,3,1
Asia,Papua New Guinea,Papua New Guinea,PNG,mean,33507117,53350214,74800908,96558259,140735169,163205668,185984254,232502470,280256929,304759925,329664799,380680893,433187661,3,2
Asia,Papua New Guinea,Papua New Guinea,PNG,high,33507117,70276142,100609876,131379487,194492555,226949028,259998865,328396881,399881999,436715027,474111960,550434996,628478045,3,3
Asia,Philippines,Philippines,PHL,low,37108017,20999685,33042744,45682212,72651740,86578789,100651114,128616012,156384448,170237655,184054300,211680117,239482239,3,1
Asia,Philippines,Philippines,PHL,mean,37108017,42168490,67029793,92999982,145073130,170916573,196681800,248495393,301730023,329117028,357098432,414931375,475353859,3,2
Asia,Philippines,Philippines,PHL,high,37108017,65160607,103245708,141296660,216810332,254923638,293856236,375210249,461955114,507351392,554077951,651378363,720922202,3,3
Asia,Singapore,Singapore,SGP,low,37256,22936,38552,54100,86046,102695,120034,155656,193338,212546,232301,271981,313069,3,1
Asia,Singapore,Singapore,SGP,mean,37256,42759,68367,94821,152166,182398,213846,278781,346366,381188,416078,484812,570449,3,2
Asia,Singapore,Singapore,SGP,high,37256,62553,99264,138801,224235,269349,315821,411885,510236,570449,592543,592543,592543,3,3
Asia,Solomon Isl.,Solomon Isl.,SLB,low,847038,444605,669256,924283,1503608,1826127,2171731,2880038,3590069,3960184,4336281,5094995,5862393,3,1
Asia,Solomon Isl.,Solomon Isl.,SLB,mean,847038,735193,1186545,1686646,2832879,3411115,4017188,5264787,6522894,7149925,7787927,9071095,10368828,3,2
Asia,Solomon Isl.,Solomon Isl.,SLB,high,847038,1087312,1781838,2584021,4234013,5102151,5978069,7735774,9524101,10428259,11332070,13148408,14966056,3,3
Asia,Sri Lanka,Sri Lanka,LKA,low,2348737,1030233,1711511,2446070,4036445,4871979,5729102,7479659,9272653,10185036,11107324,12976708,14882121,3,1
Asia,Sri Lanka,Sri Lanka,LKA,mean,2348737,2037328,3371062,4795346,7803636,9357114,10940476,14186479,17563544,19308811,21100936,24841599,28818122,3,2
Asia,Sri Lanka,Sri Lanka,LKA,high,2348737,3153390,5182879,7320720,11786110,14100078,16483930,21486270,26903043,29801133,32836696,39330911,39330911,3,3
Asia,Thailand,Thailand,THA,low,16247769,9593869,15014723,20629077,32429247,38590234,44867704,57704629,70833589,77486789,84197535,97784037,111596152,3,1
Asia,Thailand,Thailand,THA,mean,16247769,15995470,25068768,34602082,54678319,65040875,75561818,97025934,119061055,130297911,141669904,164791021,188544838,3,2
Asia,Thailand,Thailand,THA,high,16247769,22671197,35698165,49394511,77936724,92627648,107587366,138318093,170051243,186353360,203007021,242752485,242752485,3,3
Asia,Timor-Leste,Timor-Leste,TLS,low,918476,425720,608167,786919,1129449,1294579,1459334,1789984,2119677,2284215,2450091,2778388,3107354,3,1
Asia,Timor-Leste,Timor-Leste,TLS,mean,918476,1055299,1515545,1973733,2890083,3348276,3805708,4713736,5611982,5951855,6123119,6123119,6123119,3,2
Asia,Timor-Leste,Timor-Leste,TLS,high,918476,1645942,2397567,3148438,4643882,5386778,6123119,6123119,6123119,6123119,6123119,6123119,6123119,3,3
Asia,Vanuatu,Vanuatu,VUT,low,230465,65662,96456,143508,262110,320088,378375,495382,616417,677093,736676,855780,979493,3,1
Asia,Vanuatu,Vanuatu,VUT,mean,230465,170218,297311,425166,690161,821657,956192,1222779,1475402,1598441,1721765,1961976,2198019,3,2
Asia,Vanuatu,Vanuatu,VUT,high,230465,309216,509179,715523,1129426,1328163,1523042,1900629,2264010,2441802,2617075,2965219,3315550,3,3
Asia,Vietnam,Vietnam,VNM,low,36008366,32446184,46106494,59734657,87040533,100864931,114820730,143113189,172120574,187047916,202390488,234849310,271110289,3,1
Asia,Vietnam,Vietnam,VNM,mean,36008366,43273543,62294402,81329532,120101931,139860225,159950220,201767923,247926267,274008693,303114446,328684037,328684037,3,2
Asia,Vietnam,Vietnam,VNM,high,36008366,54066465,78481106,103206153,153927245,180201344,207665729,269544247,328684037,328684037,328684037,328684037,328684037,3,3
