system:index,a_cat,area_code,area_name,b_cat,b_col,b_row,cat,fc2000,fc2001,fc2002,fc2003,fc2004,fc2005,fc2006,fc2007,fc2008,fc2009,fc2010,fc2011,fc2012,fc2013,fc2014,fc2015,fc2016,fc2017,fc2018,fc2019,fc2020,fc2021,.geo
00000000000000000622,17,MMR,Myanmar,39155,275,72,1571,2.895908719714671E9,2.814111831075511E9,2.7585609210598693E9,2.6739230571277184E9,2.6108720045529203E9,2.5098912217931604E9,2.446867073767552E9,2.4020121346554446E9,2.2969838716379633E9,2.2148948415766644E9,2.1010713511810856E9,1.9746212692138715E9,1.96228615601496E9,1.931123585457783E9,1.8726638771971753E9,1.832352238454792E9,1.8113783290359113E9,1.7788886128801403E9,1.7698081785144184E9,1.7630120227990968E9,1.7627607404246461E9,1.7562948759763305E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cfd,17,MMR,Myanmar,39155,275,72,3359,121604.44883386944,120757.97684900615,119065.00748865459,116525.56345789287,113986.11277429912,101750.34956078618,96917.11064237703,96917.11064237703,88180.11217735137,87333.62279746856,74636.39055869903,62154.948112457896,60146.634939874406,59300.14555999159,56760.70555755019,47436.16234801051,46589.67699644801,44581.3557672239,42941.50066348807,39555.58061954276,39555.58061954276,34476.66313907399,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014bb,17,MMR,Myanmar,39155,275,72,5341,1701.9810180664062,1701.9810180664062,1701.9810180664062,1701.9810180664062,850.9733276367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014e8,17,MMR,Myanmar,39155,275,72,5386,6505623.834727089,6473421.349087584,6403315.751704197,6296190.25900089,6161364.471586339,5968062.324938008,5890963.427114449,5869764.201040231,5784579.967147289,5772708.770064769,5735454.079901003,5682872.734869503,5678632.775152707,5654041.656744503,5623510.878973507,5599544.627291092,5578584.677274576,5537768.05415422,5492917.4958845535,5470009.245802456,5470009.245802456,5417480.157851753,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ea,17,MMR,Myanmar,39155,275,72,5388,2052029.734630868,2050336.062755868,2032950.612801106,1953537.123744829,1907807.1221579153,1852004.142871093,1837670.9943510161,1828355.811916934,1803253.2099544744,1626183.6202536186,1523531.9806386908,1445123.3853352864,1421411.3718465168,1407871.6657228956,1398556.296765376,1396862.562329341,1387546.9055300246,1378158.1504368202,1358620.8045204312,1356080.3067176968,1355233.4834755093,1314613.1544177486,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d2,17,MMR,Myanmar,40955,275,67,1491,2.908264965511988E9,2.8245987333145537E9,2.791400326089829E9,2.735135712723493E9,2.6600106601233845E9,2.562352903881543E9,2.5366851686330485E9,2.514537285914175E9,2.473935387052717E9,2.4569401209511623E9,2.4343304538632016E9,2.3985314307070627E9,2.3763422446327896E9,2.354314730710328E9,2.2692122531281195E9,2.227795110147624E9,2.1888705063138676E9,2.162975032214301E9,2.1420855529973547E9,2.1339205736023524E9,2.1333921424273646E9,2.1313799729793055E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ff,13,NE,North-East India,42756,276,62,1536,2.1372595744908735E8,2.0860325645454964E8,2.056778748080186E8,2.0053637170356947E8,1.9664157121288198E8,1.9069428161455223E8,1.8888184132683894E8,1.85845399616547E8,1.8315198911476046E8,1.8188138653486758E8,1.8101445645137367E8,1.80189639616924E8,1.7936683825752243E8,1.7827916879703325E8,1.7521959019786018E8,1.7470627847172135E8,1.7412252456052393E8,1.7357796175356305E8,1.72946811026141E8,1.726810435157708E8,1.7244516040273368E8,1.7231059338265312E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000624,13,NE,North-East India,42036,276,64,1573,1.296149531789691E9,1.26728679322548E9,1.2448005961813629E9,1.2225995849414973E9,1.2095401374399674E9,1.1864573956612E9,1.1763260991711636E9,1.1466552844638643E9,1.1265221683188813E9,1.1164239996292725E9,1.0946712834834363E9,1.086318932135418E9,1.0780701664670885E9,1.0734678884766676E9,1.053562114922365E9,1.0424678084026877E9,1.0389133588323861E9,1.0360548449423652E9,1.0324969610732254E9,1.0311110466396897E9,1.0309806600999558E9,1.0303559860484421E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000603,13,NE,North-East India,43116,276,61,1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600,13,NE,North-East India,42396,276,63,1537,3.2912006665439663E9,3.180990777559438E9,3.1031859867145185E9,2.990903010112337E9,2.93916666152217E9,2.8618989745127106E9,2.8440801011064215E9,2.7729469838071394E9,2.684177456377206E9,2.661088259801544E9,2.6261492041544924E9,2.602136866043051E9,2.574745289057953E9,2.549448380814231E9,2.437259263648616E9,2.404436723295575E9,2.390654791695921E9,2.37448468374848E9,2.355568348722023E9,2.347058753820146E9,2.346739255806047E9,2.345543088835672E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000878,13,NE,North-East India,41676,276,65,2202,1.2210299835907927E8,1.2160613168007728E8,1.2095548549209093E8,1.2074234594067563E8,1.2038660519833496E8,1.1994345118685606E8,1.1956808385788685E8,1.191115825221861E8,1.188434888209671E8,1.1860195111120436E8,1.1791048552469291E8,1.1740660232244444E8,1.1712943439452508E8,1.1689496748936675E8,1.1653519693814893E8,1.1625096202473967E8,1.1609324703407829E8,1.1600453239564408E8,1.1591710769054608E8,1.1587979371827255E8,1.1587656733765732E8,1.1587334456916367E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,16,IDN,Indonesia,34116,276,86,706,2741129.5141852885,2611959.10463939,2562935.3704314586,2515916.746333343,2510571.763118011,2392884.5615823185,2153202.167140347,2153202.167140347,2118459.5399430813,2115787.0274308743,2096188.7209733548,2091489.9874995209,2087035.8341792084,2031804.2706416107,1935136.3959453502,1925564.2601684565,1919670.7599221617,1916107.4150124937,1900072.2690164,1900072.2690164,1872456.5497781187,1850126.289613731,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001714,16,IDN,Indonesia,34116,276,86,1942,31854.383897968368,29182.387071796493,28958.847948021983,28068.18211550245,28068.18211550245,18326.743720559512,9353.72961473652,8463.064148427926,8463.064148427926,8463.064148427926,7572.399353506051,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,7348.860229731541,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001715,16,IDN,Indonesia,34116,276,86,1943,2.9589434647779517E9,2.944101627834244E9,2.926578682660322E9,2.917391238984425E9,2.9149755253321276E9,2.897148067927969E9,2.8598919738452415E9,2.851270482776718E9,2.841589033318157E9,2.8218724665332766E9,2.801894117920869E9,2.7989560390033436E9,2.784478270588394E9,2.7699778400278215E9,2.7496073207339463E9,2.728301089439558E9,2.718750599149503E9,2.7108881591516957E9,2.70181755058965E9,2.6951895985754156E9,2.6874517452672186E9,2.6862150377576523E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a86,16,IDN,Indonesia,33396,276,88,2728,7.494710587167678E8,7.481627329913607E8,7.476566444299097E8,7.463972202745669E8,7.434076084995311E8,7.418409946902055E8,7.399192756268542E8,7.393707364860985E8,7.376783111704636E8,7.33959861027093E8,7.314445884443226E8,7.307584294891808E8,7.291878794013774E8,7.289462388082148E8,7.267259047420876E8,7.252016857292529E8,7.24522929192905E8,7.237934076852193E8,7.234728256192485E8,7.232513372030163E8,7.229107925385108E8,7.228956107441993E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000272,16,IDN,Indonesia,33396,276,88,627,5612254.889465093,5608682.375793218,5607789.24786353,5606896.119750737,5606002.996154546,5603323.6112668505,5600644.227660893,5600644.227660893,5599751.099914311,5598857.970885991,5597936.828498631,5594252.243230603,5592465.992437146,5592465.992437146,5588914.505978334,5583821.942581715,5582928.819351735,5582928.819351735,5582928.819351735,5582928.819351735,5582928.819351735,5582928.819351735,"{""type"":""MultiPoint"",""coordinates"":[]}"
