system:index,a_cat,area_code,area_name,b_cat,b_col,b_row,cat,fc2000,fc2001,fc2002,fc2003,fc2004,fc2005,fc2006,fc2007,fc2008,fc2009,fc2010,fc2011,fc2012,fc2013,fc2014,fc2015,fc2016,fc2017,fc2018,fc2019,fc2020,fc2021,.geo
00000000000000001193,20,CUB,Cuba,40420,100,68,4500,900622.3296865424,864649.5033353916,862256.054073558,862256.054073558,861431.2641565658,843286.0852014876,840811.7330896712,764417.8414148665,761943.4684290267,761118.6608118393,740499.1475672103,740499.1475672103,716580.7012781479,715755.901717601,715755.901717601,715755.901717601,709982.5201258041,706036.4898523666,690007.0219030044,650508.5905996285,650508.5905996285,650508.5905996285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,20,CUB,Cuba,40420,100,68,2471,4.190041988716583E8,4.0772383017631537E8,3.983534002287743E8,3.787739283549024E8,3.772372820658105E8,3.7089697001008344E8,3.6360495338358086E8,3.5443710105141217E8,3.510130272772815E8,3.4981134810333323E8,3.471646724090177E8,3.462767558598205E8,3.409267535895647E8,3.3991287904962546E8,3.3663703278057384E8,3.327593832434614E8,3.272347543900221E8,3.2616208558187973E8,3.127937971814992E8,3.0868438303349656E8,3.0750439247507757E8,3.068450634067792E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,20,CUB,Cuba,40060,100,69,2472,2.1438548982413453E8,2.1256984427223548E8,2.0940906150188923E8,2.0832031981780457E8,2.0789493562464124E8,2.0448377434150273E8,1.9880522639285147E8,1.921546322706014E8,1.919636541247508E8,1.912324086422605E8,1.9008299988847893E8,1.8992181738817376E8,1.8599996628416076E8,1.8528761914054984E8,1.8366299741507852E8,1.8310299385876822E8,1.8169221566823393E8,1.8113479329986426E8,1.8040194480909133E8,1.8035541458081985E8,1.80237793157829E8,1.8015305239751405E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,27,PAN,Panama,35740,100,81,2365,1.0515854941278818E9,1.0416623848593298E9,1.0337219716743929E9,1.0301277882897584E9,1.02461683591993E9,1.0159842441579779E9,1.011763936512819E9,1.0096608622575364E9,1.0075520607075685E9,9.84911226148675E8,9.785237314643847E8,9.74335233930445E8,9.676669372912374E8,9.569645186841123E8,9.494771289722829E8,9.427272861743973E8,9.213444049235394E8,8.987290326689405E8,8.929802451145189E8,8.876127335885494E8,8.770989730028434E8,8.768446584068351E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f6,27,PAN,Panama,35740,100,81,2536,214211.7707438151,209726.71595291438,208844.2403059417,208844.2403059417,207079.28504471126,207079.28504471126,207079.28504471126,207079.28504471126,207079.28504471126,207079.28504471126,207079.28504471126,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,206196.80939773863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d2f,27,PAN,Panama,35380,100,82,3376,397996.4927674536,395339.99270641844,391131.25859207445,390356.879787071,389471.37935982493,385929.3714252546,385154.9921398686,385154.9921398686,385154.9921398686,380727.4844494389,380727.4844494389,380727.4844494389,380727.4844494389,380727.4844494389,380727.4844494389,378956.4824963139,377185.4839611577,377185.4839611577,375414.48316770064,373643.48066525924,361913.1751778397,360142.16980674595,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,27,PAN,Panama,35380,100,82,2351,4.401415046562188E9,4.384188194013377E9,4.354096606122695E9,4.3426810593463745E9,4.328993585749254E9,4.307059644348087E9,4.300804443798807E9,4.281132135207299E9,4.2687092378675637E9,4.2190556001022105E9,4.2048706789528375E9,4.194607752656979E9,4.172161620720527E9,4.1551170427960324E9,4.12757248432201E9,4.098606504364403E9,4.0503860007651124E9,3.9933744701302385E9,3.9785105213193474E9,3.9657515720409007E9,3.932148408410219E9,3.9309859087335343E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,27,PAN,Panama,35020,100,83,2352,9.584420559502053E8,9.393951082866845E8,9.245112462084806E8,9.161300472651919E8,9.089571016369326E8,8.985151358150009E8,8.95764027552977E8,8.915505042641147E8,8.863880721013767E8,8.803393042084775E8,8.702794911834875E8,8.688322089125661E8,8.651186346668088E8,8.599844268992652E8,8.555366551413183E8,8.506212706865302E8,8.432957627189274E8,8.346522926106081E8,8.308486251613574E8,8.294523605753069E8,8.235804033519008E8,8.231473412131188E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3,35,ECU,Ecuador,32500,100,90,2245,2.7541974246223754E8,2.744501742273676E8,2.740778260787721E8,2.740322344868532E8,2.739669743255983E8,2.738918637260672E8,2.7206111109254307E8,2.713275106667891E8,2.6803508218554747E8,2.6427730373280638E8,2.631481083625607E8,2.6314363149295974E8,2.6187075785103673E8,2.5998329023050094E8,2.5552493332727492E8,2.551833553265523E8,2.5389167823243183E8,2.5316217879245E8,2.522702492181379E8,2.5207615549276668E8,2.5149733125791872E8,2.5146691559637946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ed,35,ECU,Ecuador,32500,100,90,5,953189.4781357709,940674.1750962201,932628.6237656537,930840.7216050092,930840.7216050092,930840.7216050092,926370.9672104779,925477.0163437787,925477.0163437787,920113.3141953412,916537.5105454389,916537.5105454389,909385.9138657514,900446.4080674115,895082.7067734662,892400.8579575482,884355.3126084271,872733.9646470014,850385.2166611615,846809.4177720014,840551.7634751264,840551.7634751264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,35,ECU,Ecuador,32140,100,91,1830,6.175048706173016E8,6.148181855525587E8,6.126707717113864E8,6.086012382582564E8,6.068480861609867E8,6.064053228983793E8,5.950218083794627E8,5.942691265539012E8,5.482082542796177E8,5.290549861591138E8,5.1213968573769414E8,5.076473799128394E8,5.0635926465914524E8,5.042876895413285E8,4.6266991705279976E8,4.620901519017313E8,4.3144170107478523E8,4.250156096273964E8,4.1878010343931085E8,4.18035239216636E8,4.1721895489301753E8,4.171009592641113E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,35,ECU,Ecuador,31780,100,92,1829,1.3885586061205263E9,1.358459272281455E9,1.3343995276776464E9,1.3210242452213447E9,1.3192110165643487E9,1.3085632515822363E9,1.2562313915845563E9,1.2410380960543919E9,1.1611926296170826E9,1.1382979397272108E9,1.099861857079693E9,1.0613782143021704E9,1.0489279862336416E9,1.0290037899597733E9,9.836751283043635E8,9.626824098183513E8,9.317520565034552E8,8.98849675884756E8,8.845204490283242E8,8.813230924230394E8,8.80178206621589E8,8.799565994738839E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb1,35,ECU,Ecuador,31420,100,93,3250,6.893273189248478E7,6.805384341810158E7,6.776276497071388E7,6.765012083495662E7,6.744387053832576E7,6.739387140203425E7,6.695724862104923E7,6.6881354178483315E7,6.635391002798331E7,6.6326231310026765E7,6.6259267833098054E7,6.6097662928984284E7,6.5937844983671784E7,6.579675573678099E7,6.508159517421996E7,6.4986953030360095E7,6.492891699856078E7,6.480570190798461E7,6.471412717841942E7,6.45141842706701E7,6.444329524014559E7,6.437267978509618E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f06,35,ECU,Ecuador,31420,100,93,3847,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,42.02580853630515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdb,35,ECU,Ecuador,31420,100,93,4060,3.2675423714360036E7,3.2460678234863535E7,3.23868830376702E7,3.236991403297049E7,3.2322504381298847E7,3.231893194605715E7,3.2163520337597676E7,3.2109930025952168E7,3.1943799495373555E7,3.1870559571118183E7,3.1854482520459004E7,3.1817862055493183E7,3.177320408106691E7,3.1744622406323258E7,3.1669575235356603E7,3.16347208490493E7,3.1589452857880726E7,3.1470331711801335E7,3.1440857684579656E7,3.135243933411579E7,3.1305975653562307E7,3.1245240613340136E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000131a,35,ECU,Ecuador,31420,100,93,4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000131b,35,ECU,Ecuador,31420,100,93,4892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000131c,35,ECU,Ecuador,31420,100,93,4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f0,35,ECU,Ecuador,31420,100,93,8,296632.0290034276,293952.92097120103,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,292166.8520014745,291273.81086377916,291273.81086377916,291273.81086377916,291273.81086377916,291273.81086377916,289487.7360346776,286808.62098340807,285022.54664258775,285022.54664258775,285022.54664258775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f2,35,ECU,Ecuador,31420,100,93,10,628175.0669117646,622816.812456198,622816.812456198,622816.812456198,622816.812456198,622816.812456198,622816.812456198,622816.812456198,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,621923.7701588349,620137.6828175263,620137.6828175263,603169.8144703583,602276.7695484833,602276.7695484833,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052c,35,ECU,Ecuador,31420,100,93,68,1.3700862817961472E8,1.3316920008326223E8,1.324451063264703E8,1.3225100810076612E8,1.3199789103391087E8,1.319458583845947E8,1.2735203636517186E8,1.2523315250888382E8,1.2438917001602063E8,1.2394785339486584E8,1.2336088856228311E8,1.2318221378915079E8,1.2211931132304542E8,1.2198888332206886E8,1.2085207114521553E8,1.1956937684900832E8,1.1902440191126563E8,1.187823079516709E8,1.1864998434583473E8,1.1837879030280377E8,1.1813716275058088E8,1.1770751046078596E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052d,35,ECU,Ecuador,31420,100,93,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052e,35,ECU,Ecuador,31420,100,93,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f,35,ECU,Ecuador,31420,100,93,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000530,35,ECU,Ecuador,31420,100,93,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531,35,ECU,Ecuador,31420,100,93,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000532,35,ECU,Ecuador,31420,100,93,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ca1,35,ECU,Ecuador,31060,100,94,3234,891.8594970703125,891.8594970703125,891.8594970703125,891.8594970703125,891.8594970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ca4,35,ECU,Ecuador,31060,100,94,3237,1.85868608984294E8,1.8047512752892172E8,1.787538782239707E8,1.777671072454515E8,1.752487931421013E8,1.7212885619586968E8,1.7132424758636257E8,1.6921696093398747E8,1.6824448018935928E8,1.6791320116948143E8,1.669340663359006E8,1.663828029125677E8,1.6494907463841647E8,1.635803437724932E8,1.614455636896558E8,1.6047627191533414E8,1.5967685270321617E8,1.58757855552939E8,1.5854725834808922E8,1.5812379684334162E8,1.579395080312789E8,1.576610888486007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da4,35,ECU,Ecuador,31060,100,94,3493,10857.992468979779,10857.992468979779,10857.992468979779,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,9072.829016831343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f4,35,ECU,Ecuador,31060,100,94,2534,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,63.00614947150736,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bd,35,ECU,Ecuador,31060,100,94,469,7795794.867303109,7686204.448159134,7671027.200844681,7647815.137246048,7627281.374611771,7621924.748452103,7604962.091469681,7598712.681923782,7583535.535195267,7579071.6885766145,7569251.1768578645,7567465.6229638215,7567465.6229638215,7556752.357399857,7552288.493386185,7539789.658913529,7529076.375466263,7518363.103859818,7505864.268288529,7466582.260781204,7441584.637490189,7427300.291787064,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ca2,1,PER,Peru,31060,100,94,3235,1.0057951975175133E8,9.777002982519746E7,9.557649729613994E7,9.419314501205623E7,8.931820032339081E7,8.161985813891576E7,7.98928041961373E7,7.888750369165061E7,7.473024267515412E7,7.413961741752473E7,7.330013254110083E7,7.288696195656282E7,7.06945728348458E7,6.935002240579857E7,6.404706853483575E7,6.199713268821637E7,6.164495712488103E7,6.113978039220545E7,6.0880137906487666E7,6.0404336634651445E7,6.026218108052716E7,6.014636714575699E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f3,35,ECU,Ecuador,30700,100,95,2533,1.2037885585368818E7,1.0121490744538663E7,9729772.785360413,9555063.364180734,9077599.124760881,8417647.429477103,8001951.997152883,7660039.811925066,7505137.246882174,7474186.553934248,7344838.263358077,7140470.493313175,6900438.760784309,6747017.026987348,6424666.912125168,6224818.853748991,6024170.134083464,5848718.001422954,5784510.178852153,5722670.579718374,5708402.706122182,5705727.417547964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ca3,1,PER,Peru,30700,100,95,3236,2577.608721804151,1783.6967163085938,1783.6967163085938,1783.6967163085938,1783.6967163085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000983,1,PER,Peru,30700,100,95,1179,3.0505375154108018E7,2.7691527624784343E7,2.624037932035654E7,2.567190100438855E7,2.4517757136423867E7,2.3073394294626992E7,2.2119996223843917E7,2.1627983098211545E7,2.1053043167462993E7,2.0928059826781984E7,2.050933704736304E7,2.018961517169261E7,1.9787773561218977E7,1.9500893432556868E7,1.8666141911817122E7,1.793201874069393E7,1.7782348870820884E7,1.7213060952287737E7,1.715337080269057E7,1.6576886563561294E7,1.6284680446068618E7,1.6063742823204849E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000957,1,PER,Peru,30340,100,96,1135,7283525.995041552,6536605.11711354,6058624.565111826,5923268.677050303,5521860.097687606,5211973.528107528,5104229.190888289,4906765.076508645,4774083.668854836,4746479.374543313,4679693.0341502465,4584415.729218606,4517630.541718606,4457929.749914551,4239745.956747616,4053648.670431698,3971726.8360811123,3837273.7061983,3786474.7253496954,3737478.9913516776,3599464.9980655443,3578985.7043033373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000101b,1,PER,Peru,29980,100,97,4124,160339.66289828432,154120.51439974917,152343.47838900698,146123.84002230776,63081.294372558594,63081.294372558594,6219.891784667969,5331.459228515625,1777.1570434570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000101c,1,PER,Peru,29980,100,97,4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958,1,PER,Peru,29980,100,97,1136,363470.712890625,209732.1982421875,163512.40563964844,127079.83752441406,118192.90057373047,115526.13452148438,103971.1948852539,81758.06372070312,77313.00170898438,74647.19274902344,71092.48797607422,53317.62780761719,47097.55041503906,28433.932556152344,15105.260620117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010e9,14,BHS,Bahamas,41501,101,65,4330,24256.081176757812,22639.02001953125,22639.02001953125,22639.02001953125,22639.02001953125,21022.070922851562,20213.600830078125,20213.600830078125,20213.600830078125,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,17787.950317382812,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001341,14,BHS,Bahamas,41501,101,65,4930,8836331.336897545,8696844.463960296,8654055.096162444,8613679.546235686,8601566.952119475,8549849.156576956,8528859.151083792,8490072.435364008,8475234.538504805,8456662.339774337,8448588.623892989,8431629.789115157,8392867.641715255,8379949.127738207,8303231.552115648,8271737.310721605,8266892.056143968,8252360.083243578,8212128.477231974,8152415.428512993,8141918.509018364,8135458.296860161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a5,14,BHS,Bahamas,40781,101,67,4262,135569.19995117188,49297.36737060547,47654.16015625,47654.16015625,47654.16015625,9037.60107421875,9037.60107421875,7394.4464111328125,7394.4464111328125,6572.8551025390625,6572.8551025390625,6572.8551025390625,6572.8551025390625,6572.8551025390625,6572.8551025390625,4108.058288574219,4108.058288574219,3286.4276123046875,3286.4276123046875,3286.4276123046875,3286.4276123046875,3286.4276123046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a6,14,BHS,Bahamas,40781,101,67,4263,47632.908935546875,15603.183654785156,8212.282409667969,8212.282409667969,8212.282409667969,3284.821044921875,3284.821044921875,1642.5216674804688,1642.5216674804688,821.288818359375,821.288818359375,821.288818359375,821.288818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,20,CUB,Cuba,40781,101,67,2479,562542.4543390013,556770.3221368529,554296.5633477904,554296.5633477904,554296.5633477904,554296.5633477904,554296.5633477904,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,553471.9808282591,552647.4096002318,478112.13541594864,430781.68925302546,430781.68925302546,430781.68925302546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,20,CUB,Cuba,40781,101,67,2537,749902.7200597428,744132.0418981217,744132.0418981217,744132.0418981217,740834.4976476334,733220.8985832665,733220.8985832665,733220.8985832665,733220.8985832665,733220.8985832665,732396.5028313134,732396.5028313134,729923.3188713525,729923.3188713525,729923.3188713525,729923.3188713525,729923.3188713525,729118.2577895223,419974.5040962967,377046.337989478,377046.337989478,377046.337989478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0c,20,CUB,Cuba,40421,101,68,3853,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,5256.488182396982,3868.597797229243,3868.597797229243,3868.597797229243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f93,20,CUB,Cuba,40421,101,68,3988,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1331013.2756733021,1310600.244164561,1234744.2447201,1229781.481048225,1229781.481048225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000118c,20,CUB,Cuba,40421,101,68,4493,2689439.638104607,2625888.8361026538,2621762.2259341967,2621762.2259341967,2621762.2259341967,2522718.9019595874,2521893.576398064,2242107.2635928886,2239631.3093082206,2233028.7400333183,2122435.251629998,2049807.5153018727,1682559.6093891216,1585997.8238666607,1502640.765822227,1391373.0702181947,1305537.6214266908,1290717.0596507352,853969.3215466068,465033.6326205384,421568.80814280786,395982.7828742532,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000118d,20,CUB,Cuba,40421,101,68,4494,1231896.8786072975,1219522.0820374733,1217047.2000184304,1213799.0449845856,1213799.0449845856,1209049.6806391696,1209049.6806391696,1205749.8064326267,1205749.8064326267,1205749.8064326267,1203274.7704218845,1202449.771764658,1199974.7453974704,1199974.7453974704,1196674.774938486,1193374.8156489353,1183474.9346064548,1180175.0380000095,769664.6422703163,566380.6325058881,534309.6944845761,514137.9241826076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000118e,20,CUB,Cuba,40421,101,68,4495,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560916.2371991323,2560091.360551183,2553168.6169905122,2545744.4526838716,2544919.527879184,2539970.2213606294,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000118f,20,CUB,Cuba,40421,101,68,4496,1477047.1774897552,1474572.8253779388,1474572.8253779388,1474162.0388391828,1472512.4927576398,1471687.709249339,1471687.709249339,1469627.374981091,1469627.374981091,1469627.374981091,1469627.374981091,1469627.374981091,1467153.042217419,1466328.2603570675,1466328.2603570675,1465542.2901903337,1463892.7248216814,1463892.7248216814,1281436.4125153187,1240335.1586006912,1237035.9299019608,1236211.1512154373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000119f,20,CUB,Cuba,40421,101,68,4512,743680.1305893841,727072.3856409409,726244.440389476,687330.4341638901,687330.4341638901,583477.9757719154,547048.3048124427,510618.853762638,509790.8896513099,509790.8896513099,489919.67749310675,486607.8602933997,478458.19439027086,478458.19439027086,477630.2083062865,476802.2583551146,476802.2583551146,475146.304985974,330789.35655948427,254444.3616187003,253616.38652104404,253616.38652104404,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a3,20,CUB,Cuba,40421,101,68,4516,333285.4461665135,330804.79901075177,330185.45259961893,330185.45259961893,330185.45259961893,328531.6925898533,328531.6925898533,327704.8102045994,327704.8102045994,327704.8102045994,327704.8102045994,326877.92940625956,326051.04702100565,326051.04702100565,326051.04702100565,326051.04702100565,326051.04702100565,325224.02065381815,228404.7489501953,99861.66358044195,84597.5592364143,74674.67758358226,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a4,20,CUB,Cuba,40421,101,68,4517,2852823.086757525,2839590.4765280327,2839590.4765280327,2839590.4765280327,2839590.4765280327,2837109.398952349,2832974.2322653374,2796584.9988669,2796584.9988669,2791622.843776568,2733731.2847555717,2722152.8886374077,2649374.444667681,2636969.0963400444,2610504.158656939,2558401.070766314,2498225.719505639,2479722.9888107,1823893.5697461895,1056541.3855025945,847207.3909615311,762422.2024201037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a5,20,CUB,Cuba,40421,101,68,4518,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,813500.6428749235,666093.6737979666,583374.0196554745,565237.4778095321,563058.7485227099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a6,20,CUB,Cuba,40421,101,68,4519,468419.4163851868,465631.25381744973,462324.413302313,462324.413302313,462324.413302313,459601.09551020595,459601.09551020595,453813.9560448739,453813.9560448739,453813.9560448739,452160.4763085458,452160.4763085458,452160.4763085458,452160.4763085458,452160.4763085458,452160.4763085458,452160.4763085458,452160.4763085458,431593.020774213,412873.4335377412,412873.4335377412,412873.4335377412,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001272,20,CUB,Cuba,40421,101,68,4723,710520.9017377065,677264.8318270812,675608.555215753,675608.555215753,675608.555215753,649708.6420800302,648178.9772762521,629271.2733185411,629271.2733185411,629271.2733185411,622798.9151872223,621142.6793473786,621142.6793473786,621142.6793473786,618658.2848161286,618658.2848161286,617830.2233537262,617830.2233537262,388728.2055137486,257906.5496498258,257906.5496498258,257906.5496498258,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001275,20,CUB,Cuba,40421,101,68,4726,1598109.9988058652,1598109.9988058652,1598109.9988058652,1598109.9988058652,1598109.9988058652,1593981.4176901425,1593981.4176901425,1591504.2804831113,1591504.2804831113,1591504.2804831113,1587375.6609762753,1587375.6609762753,1581595.6119650449,1580769.896388873,1579944.1855734433,1577467.045192584,1568422.9377355238,1560236.9423318303,1117560.307011384,722489.4072916666,691248.4320532705,682991.3432471182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001276,20,CUB,Cuba,40421,101,68,4727,6370413.956451295,6354508.531169096,6353683.0184737835,6353683.0184737835,6353683.0184737835,6344922.423543292,6344096.9604085265,6330063.303548175,6326761.025716144,6326761.025716144,6317530.858779008,6315054.53175264,6307624.615187699,6307025.76252896,6307025.76252896,6307025.76252896,6304999.245674879,6301697.193184645,4804454.974008121,3509686.080897432,3448617.1560795787,3432987.7192442636,"{""type"":""MultiPoint"",""coordinates"":[]}"
