"cont","year","fc","perc"
"Africa",2260,32440983,88.2029959954858
"America",2260,72084782,89.5124821902248
"Asia",2260,26442786,91.0993880006392
"Africa",2261,32272548,88.2642465552947
"America",2261,71923335,89.5359708967293
"Asia",2261,26367362,91.1247756341299
"Africa",2262,32104113,88.3254971151035
"America",2262,71761888,89.5594596032337
"Asia",2262,26291938,91.1501632676205
"Africa",2263,31935678,88.3867476749124
"America",2263,71600441,89.5829483097381
"Asia",2263,26216514,91.1755509011112
"Africa",2264,31767243,88.4479982347213
"America",2264,71438994,89.6064370162426
"Asia",2264,26141090,91.2009385346019
"Africa",2265,31598808,88.5092487945302
"America",2265,71277547,89.629925722747
"Asia",2265,26065666,91.2263261680925
"Africa",2266,31430373,88.5704993543391
"America",2266,71116100,89.6534144292515
"Asia",2266,25990242,91.2517138015832
"Africa",2267,31261938,88.6317499141479
"America",2267,70954653,89.6769031357559
"Asia",2267,25914818,91.2771014350738
"Africa",2268,31093503,88.6930004739568
"America",2268,70793206,89.7003918422604
"Asia",2268,25839394,91.3024890685645
"Africa",2269,30925068,88.7542510337657
"America",2269,70631759,89.7238805487648
"Asia",2269,25763970,91.3278767020551
"Africa",2270,30756633,88.8155015935746
"America",2270,70470312,89.7473692552692
"Asia",2270,25688546,91.3532643355458
"Africa",2271,30588198,88.8767521533835
"America",2271,70308865,89.7708579617737
"Asia",2271,25613122,91.3786519690364
"Africa",2272,30419763,88.9380027131923
"America",2272,70147418,89.7943466682781
"Asia",2272,25537698,91.4040396025271
"Africa",2273,30251328,88.9992532730012
"America",2273,69985971,89.8178353747826
"Asia",2273,25462274,91.4294272360177
"Africa",2274,30082893,89.0605038328101
"America",2274,69824524,89.841324081287
"Asia",2274,25386850,91.4548148695084
"Africa",2275,29914458,89.121754392619
"America",2275,69663077,89.8648127877915
"Asia",2275,25313301,91.4795713801098
"Africa",2276,29746023,89.1830049524279
"America",2276,69501630,89.8883014942959
"Asia",2276,25241236,91.5038283779819
"Africa",2277,29577588,89.2442555122367
"America",2277,69340183,89.9117902008004
"Asia",2277,25169171,91.528085375854
"Africa",2278,29409153,89.3055060720456
"America",2278,69178736,89.9352789073048
"Asia",2278,25097106,91.5523423737261
"Africa",2279,29240718,89.3667566318545
"America",2279,69017289,89.9587676138092
"Asia",2279,25025041,91.5765993715982
"Africa",2280,29072283,89.4280071916634
"America",2280,68855842,89.9822563203137
"Asia",2280,24952976,91.6008563694703
"Africa",2281,28903848,89.4892577514723
"America",2281,68694395,90.0057450268181
"Asia",2281,24880911,91.6251133673423
"Africa",2282,28735413,89.5505083112811
"America",2282,68532948,90.0292337333226
"Asia",2282,24808846,91.6493703652144
"Africa",2283,28566978,89.61175887109
"America",2283,68371501,90.052722439827
"Asia",2283,24736781,91.6736273630865
"Africa",2284,28398543,89.6730094308989
"America",2284,68210054,90.0762111463315
"Asia",2284,24664716,91.6978843609586
"Africa",2285,28230108,89.7342599907078
"America",2285,68048607,90.0996998528359
"Asia",2285,24592651,91.7221413588307
"Africa",2286,28061673,89.7955105505167
"America",2286,67887160,90.1231885593403
"Asia",2286,24520586,91.7463983567028
"Africa",2287,27893238,89.8567611103255
"America",2287,67725713,90.1466772658448
"Asia",2287,24448521,91.7706553545748
"Africa",2288,27724803,89.9180116701344
"America",2288,67564266,90.1701659723492
"Asia",2288,24376456,91.7949123524469
"Africa",2289,27556368,89.9792622299433
"America",2289,67402819,90.1936546788537
"Asia",2289,24304391,91.819169350319
"Africa",2290,27387933,90.0405127897522
"America",2290,67241372,90.2171433853581
"Asia",2290,24232326,91.8434263481911
"Africa",2291,27219498,90.1017633495611
"America",2291,67079925,90.2406320918626
"Asia",2291,24160261,91.8676833460632
"Africa",2292,27059848,90.1598192873025
"America",2292,66918478,90.264120798367
"Asia",2292,24088196,91.8919403439352
"Africa",2293,26975415,90.1905229327227
"America",2293,66757031,90.2876095048714
"Asia",2293,24016131,91.9161973418073
"Africa",2294,26890982,90.2212265781428
"America",2294,66595584,90.3110982113759
"Asia",2294,23944066,91.9404543396794
"Africa",2295,26806549,90.251930223563
"America",2295,66434137,90.3345869178803
"Asia",2295,23872001,91.9647113375515
"Africa",2296,26722116,90.2826338689832
"America",2296,66272690,90.3580756243848
"Asia",2296,23799936,91.9889683354236
"Africa",2297,26637683,90.3133375144033
"America",2297,66111243,90.3815643308892
"Asia",2297,23727871,92.0132253332957
"Africa",2298,26553250,90.3440411598234
"America",2298,65949796,90.4050530373937
"Asia",2298,23655806,92.0374823311677
"Africa",2299,26468817,90.3747448052436
"America",2299,65788349,90.4285417438981
"Asia",2299,23583741,92.0617393290398
"Africa",2300,26384384,90.4054484506638
"America",2300,65626902,90.4520304504025
"Asia",2300,23511676,92.0859963269119
"Africa",2301,26299951,90.4361520960839
"America",2301,65465455,90.475519156907
"Asia",2301,23439611,92.110253324784
"Africa",2302,26215518,90.4668557415041
"America",2302,65304008,90.4990078634114
"Asia",2302,23367546,92.1345103226561
"Africa",2303,26131085,90.4975593869242
"America",2303,65142561,90.5224965699159
"Asia",2303,23295481,92.1587673205282
"Africa",2304,26046652,90.5282630323444
"America",2304,64981114,90.5459852764203
"Asia",2304,23223416,92.1830243184002
"Africa",2305,25962219,90.5589666777645
"America",2305,64819667,90.5694739829248
"Asia",2305,23151351,92.2072813162723
"Africa",2306,25877786,90.5896703231847
"America",2306,64658220,90.5929626894292
"Asia",2306,23079286,92.2315383141444
"Africa",2307,25793353,90.6203739686048
"America",2307,64496773,90.6164513959337
"Asia",2307,23007221,92.2557953120165
"Africa",2308,25708920,90.651077614025
"America",2308,64335326,90.6399401024381
"Asia",2308,22935156,92.2800523098886
"Africa",2309,25624487,90.6817812594451
"America",2309,64173879,90.6634288089425
"Asia",2309,22863091,92.3043093077606
"Africa",2310,25540054,90.7124849048653
"America",2310,64012432,90.686917515447
"Asia",2310,22791026,92.3285663056327
"Africa",2311,25455621,90.7431885502854
"America",2311,63850985,90.7104062219514
"Asia",2311,22718961,92.3528233035048
"Africa",2312,25371188,90.7738921957056
"America",2312,63689538,90.7338949284559
"Asia",2312,22646896,92.3770803013769
"Africa",2313,25286755,90.8045958411257
"America",2313,63528091,90.7573836349603
"Asia",2313,22574831,92.401337299249
"Africa",2314,25202322,90.8352994865459
"America",2314,63366644,90.7808723414648
"Asia",2314,22502766,92.4255942971211
"Africa",2315,25117889,90.866003131966
"America",2315,63205197,90.8043610479692
"Asia",2315,22430701,92.4498512949932
"Africa",2316,25033456,90.8967067773862
"America",2316,63043750,90.8278497544736
"Asia",2316,22358636,92.4741082928652
"Africa",2317,24949023,90.9274104228063
"America",2317,62882303,90.8513384609781
"Asia",2317,22286571,92.4983652907373
"Africa",2318,24864590,90.9581140682265
"America",2318,62720856,90.8748271674825
"Asia",2318,22214506,92.5226222886094
"Africa",2319,24780157,90.9888177136466
"America",2319,62559409,90.898315873987
"Asia",2319,22142441,92.5468792864815
"Africa",2320,24695724,91.0195213590668
"America",2320,62397968,90.9218037075595
"Asia",2320,22070376,92.5711362843536
"Africa",2321,24611291,91.0502250044869
"America",2321,62236532,90.9452908136888
"Asia",2321,21998311,92.5953932822256
"Africa",2322,24526858,91.0809286499071
"America",2322,62075096,90.968777919818
"Asia",2322,21926246,92.6196502800977
"Africa",2323,24442425,91.1116322953272
"America",2323,61913660,90.9922650259473
"Asia",2323,21854181,92.6439072779698
"Africa",2324,24357992,91.1423359407474
"America",2324,61752224,91.0157521320766
"Asia",2324,21782116,92.6681642758419
"Africa",2325,24273559,91.1730395861675
"America",2325,61590788,91.0392392382058
"Asia",2325,21710051,92.692421273714
"Africa",2326,24189126,91.2037432315877
"America",2326,61429352,91.0627263443351
"Asia",2326,21637986,92.716678271586
"Africa",2327,24104693,91.2344468770078
"America",2327,61267916,91.0862134504643
"Asia",2327,21565921,92.7409352694581
"Africa",2328,24020260,91.265150522428
"America",2328,61106480,91.1097005565936
"Asia",2328,21493856,92.7651922673302
"Africa",2329,23935827,91.2958541678481
"America",2329,60945044,91.1331876627229
"Asia",2329,21421791,92.7894492652023
"Africa",2330,23851394,91.3265578132683
"America",2330,60783608,91.1566747688521
"Asia",2330,21349726,92.8137062630744
"Africa",2331,23766961,91.3572614586884
"America",2331,60622172,91.1801618749814
"Asia",2331,21277661,92.8379632609465
"Africa",2332,23682528,91.3879651041086
"America",2332,60460736,91.2036489811107
"Asia",2332,21205596,92.8622202588186
"Africa",2333,23598095,91.4186687495287
"America",2333,60299300,91.2271360872399
"Asia",2333,21133531,92.8864772566906
"Africa",2334,23513662,91.4493723949489
"America",2334,60137864,91.2506231933692
"Asia",2334,21061466,92.9107342545627
"Africa",2335,23429229,91.480076040369
"America",2335,59976428,91.2741102994985
"Asia",2335,20989401,92.9349912524348
"Africa",2336,23344796,91.5107796857892
"America",2336,59814992,91.2975974056277
"Asia",2336,20917336,92.9592482503069
"Africa",2337,23260363,91.5414833312093
"America",2337,59653556,91.321084511757
"Asia",2337,20845271,92.983505248179
"Africa",2338,23175930,91.5721869766295
"America",2338,59492120,91.3445716178862
"Asia",2338,20773206,93.007762246051
"Africa",2339,23091497,91.6028906220496
"America",2339,59330684,91.3680587240155
"Asia",2339,20701141,93.0320192439231
"Africa",2340,23007064,91.6335942674698
"America",2340,59169248,91.3915458301448
"Asia",2340,20629076,93.0562762417952
"Africa",2341,22922631,91.6642979128899
"America",2341,59007812,91.415032936274
"Asia",2341,20557011,93.0805332396673
"Africa",2342,22838198,91.6950015583101
"America",2342,58846376,91.4385200424033
"Asia",2342,20484946,93.1047902375394
"Africa",2343,22753765,91.7257052037302
"America",2343,58684940,91.4620071485326
"Asia",2343,20412881,93.1290472354115
"Africa",2344,22669332,91.7564088491504
"America",2344,58523504,91.4854942546618
"Asia",2344,20340816,93.1533042332835
"Africa",2345,22584899,91.7871124945706
"America",2345,58362068,91.5089813607911
"Asia",2345,20268751,93.1775612311556
"Africa",2346,22500466,91.8178161399907
"America",2346,58200632,91.5324684669204
"Asia",2346,20196686,93.2018182290277
"Africa",2347,22416033,91.8485197854109
"America",2347,58039196,91.5559555730496
"Asia",2347,20124621,93.2260752268998
"Africa",2348,22331600,91.879223430831
"America",2348,57877760,91.5794426791789
"Asia",2348,20052556,93.2503322247719
"Africa",2349,22247167,91.9099270762512
"America",2349,57716324,91.6029297853082
"Asia",2349,19980491,93.274589222644
"Africa",2350,22162734,91.9406307216713
"America",2350,57554888,91.6264168914374
"Asia",2350,19908426,93.298846220516
"Africa",2351,22078301,91.9713343670915
"America",2351,57393452,91.6499039975667
"Asia",2351,19836361,93.3231032183881
"Africa",2352,21993868,92.0020380125116
"America",2352,57232016,91.6733911036959
"Asia",2352,19764296,93.3473602162602
"Africa",2353,21909435,92.0327416579318
"America",2353,57070580,91.6968782098252
"Asia",2353,19692231,93.3716172141323
"Africa",2354,21825002,92.0634453033519
"America",2354,56909144,91.7203653159545
"Asia",2354,19620166,93.3958742120044
"Africa",2355,21740569,92.0941489487721
"America",2355,56747708,91.7438524220837
"Asia",2355,19548101,93.4201312098764
"Africa",2356,21656136,92.1248525941922
"America",2356,56586272,91.767339528213
"Asia",2356,19476036,93.4443882077485
"Africa",2357,21571703,92.1555562396124
"America",2357,56424836,91.7908266343423
"Asia",2357,19403971,93.4686452056206
"Africa",2358,21487270,92.1862598850325
"America",2358,56263400,91.8143137404715
"Asia",2358,19331906,93.4929022034927
"Africa",2359,21402837,92.2169635304527
"America",2359,56101964,91.8378008466008
"Asia",2359,19259841,93.5171592013648
"Africa",2360,21318404,92.2476671758728
"America",2360,55940528,91.8612879527301
"Asia",2360,19187776,93.5414161992369
"Africa",2361,21233971,92.278370821293
"America",2361,55779092,91.8847750588593
"Asia",2361,19115711,93.5656731971089
"Africa",2362,21149538,92.3090744667131
"America",2362,55617656,91.9082621649886
"Asia",2362,19043646,93.589930194981
"Africa",2363,21065105,92.3397781121333
"America",2363,55456220,91.9317492711179
"Asia",2363,18971581,93.6141871928531
"Africa",2364,20980672,92.3704817575534
"America",2364,55294784,91.9552363772471
"Asia",2364,18899516,93.6384441907252
"Africa",2365,20896239,92.4011854029736
"America",2365,55133348,91.9787234833764
"Asia",2365,18827451,93.6627011885973
"Africa",2366,20811806,92.4318890483937
"America",2366,54971912,92.0022105895057
"Asia",2366,18755386,93.6869581864694
"Africa",2367,20727373,92.4625926938139
"America",2367,54810476,92.0256976956349
"Asia",2367,18683321,93.7112151843414
"Africa",2368,20642940,92.493296339234
"America",2368,54649040,92.0491848017642
"Asia",2368,18611256,93.7354721822135
"Africa",2369,20558507,92.5239999846542
"America",2369,54487604,92.0726719078934
"Asia",2369,18539191,93.7597291800856
"Africa",2370,20474074,92.5547036300743
"America",2370,54326168,92.0961590140227
"Asia",2370,18467126,93.7839861779577
"Africa",2371,20389641,92.5854072754945
"America",2371,54164732,92.119646120152
"Asia",2371,18395061,93.8082431758298
"Africa",2372,20305208,92.6161109209146
"America",2372,54003296,92.1431332262812
"Asia",2372,18322996,93.8325001737018
"Africa",2373,20220775,92.6468145663348
"America",2373,53841860,92.1666203324105
"Asia",2373,18250931,93.8567571715739
"Africa",2374,20136342,92.6775182117549
"America",2374,53680424,92.1901074385398
"Asia",2374,18178866,93.881014169446
"Africa",2375,20051909,92.7082218571751
"America",2375,53518988,92.213594544669
"Asia",2375,18106801,93.9052711673181
"Africa",2376,19967476,92.7389255025952
"America",2376,53357552,92.2370816507983
"Asia",2376,18034736,93.9295281651902
"Africa",2377,19883043,92.7696291480154
"America",2377,53196116,92.2605687569276
"Asia",2377,17962671,93.9537851630623
"Africa",2378,19798610,92.8003327934355
"America",2378,53034680,92.2840558630568
"Asia",2378,17890606,93.9780421609344
"Africa",2379,19764247,92.8128287294744
"America",2379,52873244,92.3075429691861
"Asia",2379,17818541,94.0022991588064
"Africa",2380,19745213,92.8197503500129
"America",2380,52711808,92.3310300753153
"Asia",2380,17746476,94.0265561566785
"Africa",2381,19726179,92.8266719705514
"America",2381,52550372,92.3545171814446
"Asia",2381,17674411,94.0508131545506
"Africa",2382,19707145,92.8335935910899
"America",2382,52388936,92.3780042875739
"Asia",2382,17602346,94.0750701524227
"Africa",2383,19688111,92.8405152116284
"America",2383,52227500,92.4014913937031
"Asia",2383,17530281,94.0993271502948
"Africa",2384,19669077,92.8474368321669
"America",2384,52066064,92.4249784998324
"Asia",2384,17458216,94.1235841481668
"Africa",2385,19650043,92.8543584527054
"America",2385,51904628,92.4484656059617
"Asia",2385,17386151,94.1478411460389
"Africa",2386,19631009,92.8612800732439
"America",2386,51743192,92.4719527120909
"Asia",2386,17314086,94.172098143911
"Africa",2387,19611975,92.8682016937824
"America",2387,51581756,92.4954398182202
"Asia",2387,17242021,94.1963551417831
"Africa",2388,19592941,92.8751233143209
"America",2388,51420320,92.5189269243495
"Asia",2388,17169956,94.2206121396552
"Africa",2389,19573907,92.8820449348594
"America",2389,51258884,92.5424140304787
"Asia",2389,17097891,94.2448691375272
"Africa",2390,19554873,92.8889665553979
"America",2390,51097448,92.565901136608
"Asia",2390,17025826,94.2691261353993
"Africa",2391,19535839,92.8958881759364
"America",2391,50936012,92.5893882427372
"Asia",2391,16953761,94.2933831332714
"Africa",2392,19516805,92.9028097964749
"America",2392,50774576,92.6128753488665
"Asia",2392,16881696,94.3176401311435
"Africa",2393,19497771,92.9097314170134
"America",2393,50613140,92.6363624549958
"Asia",2393,16809631,94.3418971290156
"Africa",2394,19478737,92.9166530375519
"America",2394,50451704,92.659849561125
"Asia",2394,16737566,94.3661541268877
"Africa",2395,19459703,92.9235746580904
"America",2395,50290268,92.6833366672543
"Asia",2395,16665501,94.3904111247598
"Africa",2396,19440669,92.9304962786289
"America",2396,50128832,92.7068237733836
"Asia",2396,16593436,94.4146681226318
"Africa",2397,19421635,92.9374178991674
"America",2397,49967396,92.7303108795128
"Asia",2397,16521371,94.4389251205039
"Africa",2398,19402601,92.9443395197059
"America",2398,49805960,92.7537979856421
"Asia",2398,16449306,94.463182118376
"Africa",2399,19383567,92.9512611402444
"America",2399,49644524,92.7772850917714
"Asia",2399,16377241,94.4874391162481
"Africa",2400,19364533,92.9581827607829
"America",2400,49483088,92.8007721979006
"Asia",2400,16305176,94.5116961141202
