"cont","year","fc","perc"
"Africa",2094,156704112,43.0153199492184
"America",2094,486085013,29.2801463850955
"Asia",2094,149654022,49.6266246693598
"Africa",2095,155822532,43.3359021828178
"America",2095,484436603,29.5199713350109
"Asia",2095,148361758,50.0615992769802
"Africa",2096,154941118,43.6564240513332
"America",2096,482788193,29.7597962849263
"Asia",2096,147069494,50.4965738846007
"Africa",2097,154059704,43.9769459198485
"America",2097,481139783,29.9996212348417
"Asia",2097,145830103,50.9137514999435
"Africa",2098,153178290,44.2974677883639
"America",2098,479491373,30.2394461847571
"Asia",2098,144667635,51.3050369200831
"Africa",2099,152296876,44.6179896568792
"America",2099,477842963,30.4792711346725
"Asia",2099,143512895,51.6937211041227
"Africa",2100,151415462,44.9385115253946
"America",2100,476194554,30.7190959390992
"Asia",2100,142358155,52.0824052881622
"Africa",2101,150534048,45.2590333939099
"America",2101,474546148,30.95892030706
"Asia",2101,141203415,52.4710894722017
"Africa",2102,149652662,45.5795450803629
"America",2102,472897742,31.1987446750207
"Asia",2102,140048675,52.8597736562413
"Africa",2103,148771396,45.9000131294058
"America",2103,471257291,31.4374116807497
"Asia",2103,138893935,53.2484578402808
"Africa",2104,147890130,46.2204811784486
"America",2104,469639927,31.6727197899549
"Asia",2104,137739195,53.6371420243203
"Africa",2105,147008864,46.5409492274915
"America",2105,468022563,31.9080278991601
"Asia",2105,136584455,54.0258262083598
"Africa",2106,146127598,46.8614172765343
"America",2106,466405199,32.1433360083653
"Asia",2106,135429715,54.4145103923994
"Africa",2107,145246332,47.1818853255772
"America",2107,464787835,32.3786441175705
"Asia",2107,134274975,54.8031945764389
"Africa",2108,144365066,47.50235337462
"America",2108,463170471,32.6139522267757
"Asia",2108,133120235,55.1918787604784
"Africa",2109,143483800,47.8228214236629
"America",2109,461553107,32.8492603359809
"Asia",2109,131965495,55.5805629445179
"Africa",2110,142602534,48.1432894727057
"America",2110,459935743,33.0845684451861
"Asia",2110,130810755,55.9692471285575
"Africa",2111,141721268,48.4637575217486
"America",2111,458318379,33.3198765543913
"Asia",2111,129656015,56.357931312597
"Africa",2112,140840002,48.7842255707914
"America",2112,456701015,33.5551846635965
"Asia",2112,128501275,56.7466154966365
"Africa",2113,139964011,49.1027753920135
"America",2113,455083651,33.7904927728017
"Asia",2113,127346535,57.1352996806761
"Africa",2114,139149440,49.3989901321452
"America",2114,453466287,34.0258008820069
"Asia",2114,126191795,57.5239838647156
"Africa",2115,138334869,49.6952048722768
"America",2115,451848923,34.2611089912121
"Asia",2115,125037055,57.9126680487551
"Africa",2116,137520298,49.9914196124085
"America",2116,450231559,34.4964171004173
"Asia",2116,123882315,58.3013522327946
"Africa",2117,136705727,50.2876343525402
"America",2117,448614195,34.7317252096225
"Asia",2117,122727575,58.6900364168342
"Africa",2118,135891156,50.5838490926719
"America",2118,446996831,34.9670333188277
"Asia",2118,121572835,59.0787206008737
"Africa",2119,135076585,50.8800638328036
"America",2119,445379467,35.2023414280329
"Asia",2119,120418095,59.4674047849132
"Africa",2120,134262014,51.1762785729352
"America",2120,443762103,35.4376495372381
"Asia",2120,119263355,59.8560889689527
"Africa",2121,133447443,51.4724933130669
"America",2121,442144739,35.6729576464433
"Asia",2121,118108615,60.2447731529923
"Africa",2122,132632872,51.7687080531986
"America",2122,440527375,35.9082657556485
"Asia",2122,116953875,60.6334573370318
"Africa",2123,131818301,52.0649227933303
"America",2123,438910011,36.1435738648537
"Asia",2123,115799135,61.0221415210713
"Africa",2124,131003730,52.3611375334619
"America",2124,437292647,36.3788819740589
"Asia",2124,114711841,61.3881234574389
"Africa",2125,130189159,52.6573522735936
"America",2125,435675283,36.6141900832641
"Asia",2125,113630817,61.751994918865
"Africa",2126,129374588,52.9535670137253
"America",2126,434057919,36.8494981924693
"Asia",2126,112549793,62.115866380291
"Africa",2127,128560017,53.249781753857
"America",2127,432440555,37.0848063016745
"Asia",2127,111468769,62.4797378417171
"Africa",2128,127745446,53.5459964939886
"America",2128,430823191,37.3201144108798
"Asia",2128,110387745,62.8436093031432
"Africa",2129,126930875,53.8422112341203
"America",2129,429205827,37.555422520085
"Asia",2129,109306721,63.2074807645693
"Africa",2130,126116304,54.138425974252
"America",2130,427588463,37.7907306292902
"Asia",2130,108225697,63.5713522259953
"Africa",2131,125301733,54.4346407143837
"America",2131,425971099,38.0260387384954
"Asia",2131,107144673,63.9352236874214
"Africa",2132,124487162,54.7308554545154
"America",2132,424353735,38.2613468477006
"Asia",2132,106063649,64.2990951488475
"Africa",2133,123672591,55.027070194647
"America",2133,422736371,38.4966549569058
"Asia",2133,104982625,64.6629666102736
"Africa",2134,122858020,55.3232849347787
"America",2134,421119007,38.731963066111
"Asia",2134,103901601,65.0268380716996
"Africa",2135,122043449,55.6194996749104
"America",2135,419501643,38.9672711753162
"Asia",2135,102820577,65.3907095331257
"Africa",2136,121228878,55.9157144150421
"America",2136,417884279,39.2025792845214
"Asia",2136,101739553,65.7545809945518
"Africa",2137,120414307,56.2119291551737
"America",2137,416266915,39.4378873937266
"Asia",2137,100658529,66.1184524559779
"Africa",2138,119599736,56.5081438953054
"America",2138,414649551,39.6731955029318
"Asia",2138,99577505,66.4823239174039
"Africa",2139,118785165,56.8043586354371
"America",2139,413032187,39.908503612137
"Asia",2139,98496481,66.84619537883
"Africa",2140,117970594,57.1005733755688
"America",2140,411414823,40.1438117213422
"Asia",2140,97415457,67.2100668402561
"Africa",2141,117156023,57.3967881157004
"America",2141,409797970,40.3790454858459
"Asia",2141,96334433,67.5739383016822
"Africa",2142,116367603,57.6834931732272
"America",2142,408181875,40.6141689699509
"Asia",2142,95253409,67.9378097631082
"Africa",2143,115597026,57.9637097115111
"America",2143,406566120,40.849242987914
"Asia",2143,94172385,68.3016812245343
"Africa",2144,114827027,58.2437160629361
"America",2144,404950365,41.084317005877
"Asia",2144,93091361,68.6655526859604
"Africa",2145,114057746,58.5234613171905
"America",2145,403334610,41.3193910238401
"Asia",2145,92077468,69.0068279283599
"Africa",2146,113288465,58.8032065714449
"America",2146,401725171,41.5535461354731
"Asia",2146,91158158,69.3162666394372
"Africa",2147,112519184,59.0829518256992
"America",2147,400116380,41.7876069704591
"Asia",2147,90238848,69.6257053505144
"Africa",2148,111749903,59.3626970799536
"America",2148,398507589,42.0216678054451
"Asia",2148,89416568,69.9024838728242
"Africa",2149,110980622,59.642442334208
"America",2149,396898798,42.2557286404312
"Asia",2149,88605264,70.1755678858904
"Africa",2150,110211341,59.9221875884624
"America",2150,395290007,42.4897894754172
"Asia",2150,87793960,70.4486518989565
"Africa",2151,109442060,60.2019328427167
"America",2151,393681216,42.7238503104032
"Asia",2151,86982656,70.7217359120227
"Africa",2152,108672779,60.4816780969711
"America",2152,392072425,42.9579111453893
"Asia",2152,86171352,70.9948199250888
"Africa",2153,107903498,60.7614233512255
"America",2153,390463634,43.1919719803753
"Asia",2153,85360048,71.267903938155
"Africa",2154,107134217,61.0411686054798
"America",2154,388854843,43.4260328153613
"Asia",2154,84548744,71.5409879512211
"Africa",2155,106364936,61.3209138597342
"America",2155,387246052,43.6600936503474
"Asia",2155,83737440,71.8140719642873
"Africa",2156,105595655,61.6006591139886
"America",2156,385637261,43.8941544853334
"Asia",2156,82926136,72.0871559773534
"Africa",2157,104826374,61.8804043682429
