"area_cont","area_ctry","area_name","area_code","alt_m","alt_sd","slope_m","slope_sd","ddefor_m","ddefor_sd","dedge_m","dedge_sd","driver_m","driver_sd","droad_m","droad_sd","dtown_m","dtown_sd"
"America","Dominica","Dominica","DMA",278.421963863305,223.993438097637,14.1736373244753,8.93330586376932,812.25305,1012.3190728772,390.58455,563.272597196273,490.5312,618.397446951942,1365.88905,1539.20500046023,2108.59405,1672.15618471179
"America","Dominican Rep.","Dominican Rep.","DOM",508.877432587923,539.821317955009,10.2537895842713,8.79577715096075,155.6964,224.586771622773,87.40345,137.155729602542,3966.82955,4537.96829894292,4959.39465,4633.91929008272,9827.10845,5559.34314765695
"America","Ecuador","Ecuador","ECU",859.488856216794,933.224985425394,9.05757342867645,9.52565030851542,1304.70870088212,2400.17458709429,859.778902699813,1834.40579814605,2487.40861400695,2288.72578568491,12178.430666934,20911.5983063563,8492.36397353649,6363.65701967748
"America","El Salvador","El Salvador","SLV",740.118213265153,524.872527211297,10.020805133604,8.45013082817144,156.6991,211.555612660247,65.3204,83.0849547109762,3687.63155,2948.08983885829,1571.2541,1460.38744133436,3971.92535,2505.39004087991
"America","French Guiana","French Guiana","GUF",100.6653,77.0412736382401,3.8962,3.39561512396554,2381.84725,3500.22116885905,1608.2716,2219.84278450814,2865.0653,2680.40475262931,43112.60855,46428.321685882,29765.1944,28471.8959560963
"America","Grenada","Grenada","GRD",197.876469996985,157.704255726901,10.4580862398231,6.30727779833035,288.5013,430.992060026748,127.67385,158.462357334832,3406.43695,6611.42405104406,793.5988,926.74849925835,1063.8251,887.762251056391
"America","Guadeloupe","Guadeloupe","GLP",226.303576811012,237.029801240218,9.15738973173917,7.61169494417361,758.54385,1229.83626708573,243.6318,433.047497782318,1378.51435,1886.16405008559,1175.0886,1331.94115163231,4025.6359,2396.59922083824
"America","Guatemala","Guatemala","GTM",599.287678767877,658.380557461237,9.12401240124012,9.51500408605587,238.2292,355.276087039729,169.2225,280.16890177967,7569.1815,7552.50112632371,8228.02225,9428.88506807333,12149.6569,10824.1962131867
"America","Guyana","Guyana","GUY",192.892155538141,225.279293084816,3.52741373253709,4.70520443613534,2134.50183744055,3179.80806929028,1460.1392131431,2227.67968435552,7420.26840142672,6440.44666831876,42862.4855436662,49805.4713341591,30739.9805177259,24016.9602636918
"America","Haiti","Haiti","HTI",478.117877207063,421.101085671335,15.0511135634029,10.5819313878711,72.757,80.7029770177345,47.80075,47.4458259993199,1690.5259,1584.42228794236,4071.45335,3293.96996879625,3587.971,2157.86942252798
"America","Honduras","Honduras","HND",600.615496198479,516.967569414645,11.5591236494598,8.60173245357342,616.17005,1381.57729183845,486.41055,1159.91521925721,3594.87345,2904.48778828569,23897.86885,22720.3503977241,14247.6017,9286.76337922746
"America","Jamaica","Jamaica","JAM",372.143500450315,268.431999444514,10.7545281697188,7.82742212755286,213.89875,400.830728315676,134.88075,290.113305996042,2879.9251,3056.47713647825,2060.66,2009.27515724773,4126.4224,2190.99621966811
"America","Martinique","Martinique","MTQ",190.380930908362,179.59571582729,9.39856706247808,6.96048572371717,477.115,765.94332729911,133.3385,232.362490591966,1205.586,1041.61461945135,728.4531,812.917305405452,2766.1687,1337.96768777014
"America","Mexico","Mexico","MEX",765.875031267197,855.533899762944,10.1059582770524,10.2597532397414,195.0129,331.697437573905,123.2474,265.18228989807,13687.6264,18134.5424574879,5583.86495,6060.0073859433,9975.34565,8117.18140353984
"America","Montserrat","Montserrat","MSR",321.218663326474,158.457591494788,16.737138767111,8.32622544832507,824.615027663752,519.946578214699,158.829020167767,163.319335630189,1891.66758879172,1221.23518933225,2945.05416741032,2462.05998572866,3660.44734963412,2730.42652083339
"America","Nicaragua","Nicaragua","NIC",174.788318247737,236.191601548585,4.53167975196279,5.49882773554051,966.43765,2263.02609935652,534.94245,1239.39331381419,4148.29855,3938.38678175976,19807.853,16060.5139672345,13367.97365,8414.15112971697
"America","Panama","Panama","PAN",302.18640504555,408.870622636726,8.59730703774152,7.62046908249909,940.84825,1690.62484813775,530.71335,966.807655965735,2469.4744,2315.93736256791,16203.9709,16882.7284878545,11572.27035,8150.77844327291
"America","Paraguay","Paraguay","PRY",226.3195,88.6110958969914,2.90885,2.8682665540621,185.32245,213.263407644278,92.0404,112.607743486115,7469.2877,6586.48918707222,6430.11905,4972.71974191776,13566.0499,8616.2189480803
"America","Peru","Peru","PER",578.20405,687.974659042695,6.73641,8.90005856285925,1909.03568,3459.73618653384,1521.29737,2809.7901026385,5495.97879,5336.62558019447,34723.56056,40020.595561818,20093.3209,18516.9950004633
"America","Puerto Rico","Puerto Rico","PRI",317.958954850335,235.575650879987,9.99094003403744,7.23372267664686,168.21945,255.223831473288,101.5431,158.278094947333,1754.55695,3061.02614053006,537.45735,1526.55705697605,5345.0468,2805.53175300702
"America","Saint Kitts and N.","Saint Kitts and N.","KNA",329.323028391167,209.383548491609,14.2572029442692,8.53378739888831,738.982308929445,636.249723619496,276.359695126215,300.801703346644,3295.45961820852,1866.72952239613,1156.66345010838,695.958522455181,1667.55527585484,818.911257585955
"America","Saint Lucia","Saint Lucia","LCA",156.210449854724,121.096844774527,11.3081855525498,7.5253992458849,597.77815,789.004753951245,220.7751,328.556104000008,1378.8521,1277.99970148175,1282.9051,1285.93774864441,1899.2993,1155.65223286406
"America","Saint Martin","Saint Martin","MAF",189.427793788024,107.133713160686,15.7174191482549,7.7715195670198,122.996485061511,85.1555397564355,63.984502316664,46.4757030181689,2861.54289822655,1363.426372838,614.208339990414,405.62830310764,2223.40405815625,1523.24250294454
"America","Saint Vincent","Saint Vincent","VCT",247.669299311462,215.279735886739,13.8932260024301,7.61164955401746,858.05904132893,1131.5090687644,168.226508555989,262.139760853736,4500.38076653658,9483.32632985532,1657.99514660262,1654.32949997796,2450.65695987191,1630.19118648219
"America","Sint Maarten","Sint Maarten","SXM",165.518903199003,71.4359105364714,18.1620274200249,6.15114453549132,112.493995859213,91.8652782883041,56.1432712215321,36.0720788832806,1402.60248447205,511.133717381629,580.981366459627,236.121514432892,1607.04886128364,421.973980080653
"America","Suriname","Suriname","SUR",112.936358343643,109.765383190004,3.32854231860854,3.78449812933576,1578.74623389855,2064.73664087534,1264.49123062368,1729.06232379664,4171.62928462266,3454.94111859142,54884.0144822065,61937.6854981711,31343.5761225529,27544.7264170916
"America","Trinidad and Tobago","Trinidad and Tobago","TTO",92.9297446169254,107.986015946635,5.41757636454682,6.46792736242213,494.3537,795.754791302386,366.2884,662.475120732635,4568.36505,3529.71612584992,1833.1233,1919.23178246632,3849.42525,2690.47879492103
"America","Venezuela","Venezuela","VEN",416.393165375579,463.551017336733,6.85360690441296,8.09894229663965,1263.14794138172,2271.51282503837,981.036147941382,1788.39831563308,8481.91297976274,8127.85476186428,74120.2749709235,90060.2109911977,27589.1383810189,26174.927346283
"America","Virgin Isl. UK","Virgin Isl. UK","VGB",159.647626301092,116.287193230208,17.6817974105103,7.95777811810632,150.53206282513,137.553709992847,68.1816226490596,71.515617133465,8616.81712685074,10910.56802097,1351.61209483794,2323.06766762497,5387.01885754302,4073.24867894839
"America","Virgin Isl. US","Virgin Isl. US","VIR",137.762222222222,89.2430691838561,13.6086363636364,7.38069690212512,204.9456,241.293412396989,87.0194,114.848511234002,NA,NA,416.79075,483.203238847733,4816.27185,2919.96952692138
"Africa","Angola","Angola","AGO",723.44825,385.719499894117,5.35205,5.10563553078445,490.49445,2052.37390048708,130.93585,331.785972173846,10771.8388,8645.08870171079,11336.04845,11602.7237818824,21630.75385,16176.7022865664
"Africa","Benin","Benin","BEN",44.8578291547816,72.2065132597667,1.00290246709703,1.12975231316675,267.85275,379.631518939018,48.1444,39.4009894614149,6570.9331,6489.33951476507,2156.8532,2593.46050727978,3107.2102,2460.52726441649
"Africa","Burundi","Burundi","BDI",1793.55115,507.80177531772,13.62735,8.25748092804724,188.19975,292.617307065657,154.07385,254.101676655786,4218.94935,3493.00045974735,1925.8091,1586.51947229115,3816.69555,1980.413852661
"Africa","Cameroon","Cameroon","CMR",586.129921928038,298.080864123044,4.47853021045485,4.66433550739359,1639.79209264837,2811.15342628784,952.879608026132,1831.35910605903,8227.44029185933,8299.5158778836,7055.24844101302,8727.59745506156,6510.93409833284,6862.77061294874
"Africa","CAR","CAR","CAF",563.02505,107.448566217594,2.53655,2.02370177297528,632.6091,1416.6147242144,407.1635,1151.19833758062,13176.659,10716.712030397,14023.3366,16184.813135508,13270.5467,13567.2999791209
"Africa","Comoros","Comoros","COM",493.357701172462,430.978590467398,11.9355646858403,7.96773173617761,8108.8412,6025.47717304951,132.1679,266.665092997155,16677.84835,13821.5254300353,1677.12195,1544.89548280162,2241.93485,1488.30787712836
