"cont","year","fc","perc"
"Africa",2257,38386216,86.1847328077181
"America",2257,79729171,88.7188624383874
"Asia",2257,27726838,91.1358249207551
"Africa",2258,38240154,86.2373007804675
"America",2258,79353054,88.7720804458375
"Asia",2258,27650217,91.1603203918488
"Africa",2259,38094092,86.2898687532169
"America",2259,78976937,88.8252984532875
"Asia",2259,27573596,91.1848158629424
"Africa",2260,37948030,86.3424367259662
"America",2260,78600820,88.8785164607375
"Asia",2260,27496975,91.209311334036
"Africa",2261,37801968,86.3950046987156
"America",2261,78224703,88.9317344681875
"Asia",2261,27420354,91.2338068051297
"Africa",2262,37655906,86.447572671465
"America",2262,77848586,88.9849524756375
"Asia",2262,27343733,91.2583022762233
"Africa",2263,37509844,86.5001406442143
"America",2263,77472469,89.0381704830875
"Asia",2263,27267112,91.2827977473169
"Africa",2264,37363782,86.5527086169637
"America",2264,77096352,89.0913884905375
"Asia",2264,27190491,91.3072932184106
"Africa",2265,37217720,86.605276589713
"America",2265,76720235,89.1446064979875
"Asia",2265,27113870,91.3317886895042
"Africa",2266,37071658,86.6578445624624
"America",2266,76344118,89.1978245054375
"Asia",2266,27037249,91.3562841605978
"Africa",2267,36925596,86.7104125352118
"America",2267,75968001,89.2510425128875
"Asia",2267,26960628,91.3807796316915
"Africa",2268,36779534,86.7629805079611
"America",2268,75591884,89.3042605203376
"Asia",2268,26884007,91.4052751027851
"Africa",2269,36633472,86.8155484807105
"America",2269,75215767,89.3574785277875
"Asia",2269,26807386,91.4297705738787
"Africa",2270,36487410,86.8681164534598
"America",2270,74839650,89.4106965352376
"Asia",2270,26730765,91.4542660449723
"Africa",2271,36341348,86.9206844262092
"America",2271,74463533,89.4639145426876
"Asia",2271,26654144,91.478761516066
"Africa",2272,36195286,86.9732523989586
"America",2272,74124218,89.5119253164572
"Asia",2272,26577523,91.5032569871596
"Africa",2273,36049224,87.0258203717079
"America",2273,73805371,89.5570400068897
"Asia",2273,26500902,91.5277524582532
"Africa",2274,35903162,87.0783883444573
"America",2274,73486524,89.6021546973222
"Asia",2274,26424281,91.5522479293469
"Africa",2275,35757100,87.1309563172066
"America",2275,73167788,89.6472536820067
"Asia",2275,26347660,91.5767434004405
"Africa",2276,35611038,87.183524289956
"America",2276,72849055,89.6923522422116
"Asia",2276,26271039,91.6012388715341
"Africa",2277,35464976,87.2360922627054
"America",2277,72530322,89.7374508024164
"Asia",2277,26194418,91.6257343426278
"Africa",2278,35318914,87.2886602354547
"America",2278,72211589,89.7825493626213
"Asia",2278,26117797,91.6502298137214
"Africa",2279,35172852,87.3412282082041
"America",2279,71892856,89.8276479228261
"Asia",2279,26041176,91.674725284815
"Africa",2280,35026790,87.3937961809534
"America",2280,71574123,89.872746483031
"Asia",2280,25964555,91.6992207559087
"Africa",2281,34880728,87.4463641537028
"America",2281,71255390,89.9178450432358
"Asia",2281,25887934,91.7237162270023
"Africa",2282,34734666,87.4989321264522
"America",2282,70936657,89.9629436034406
"Asia",2282,25811313,91.7482116980959
"Africa",2283,34588604,87.5515000992015
"America",2283,70617924,90.0080421636455
"Asia",2283,25734692,91.7727071691896
"Africa",2284,34442542,87.6040680719509
"America",2284,70299191,90.0531407238503
"Asia",2284,25658071,91.7972026402832
"Africa",2285,34296480,87.6566360447002
"America",2285,69980495,90.0982340488058
"Asia",2285,25581450,91.8216981113768
"Africa",2286,34150418,87.7092040174496
"America",2286,69662036,90.1432938398669
"Asia",2286,25504829,91.8461935824705
"Africa",2287,34004356,87.761771990199
"America",2287,69343577,90.188353630928
"Asia",2287,25428208,91.8706890535641
"Africa",2288,33858294,87.8143399629483
"America",2288,69025118,90.2334134219891
"Asia",2288,25351587,91.8951845246577
"Africa",2289,33712232,87.8669079356977
"America",2289,68728802,90.2753401285606
"Asia",2289,25274966,91.9196799957514
"Africa",2290,33566170,87.9194759084471
"America",2290,68566250,90.2983401353324
"Asia",2290,25198345,91.944175466845
"Africa",2291,33420108,87.9720438811964
"America",2291,68403698,90.3213401421043
"Asia",2291,25121724,91.9686709379386
"Africa",2292,33274046,88.0246118539458
"America",2292,68241146,90.3443401488762
"Asia",2292,25045103,91.9931664090323
"Africa",2293,33127984,88.0771798266951
"America",2293,68078594,90.367340155648
"Asia",2293,24968482,92.0176618801259
"Africa",2294,32981922,88.1297477994445
"America",2294,67916042,90.3903401624199
"Asia",2294,24891861,92.0421573512195
"Africa",2295,32835860,88.1823157721939
"America",2295,67753490,90.4133401691918
"Asia",2295,24815240,92.0666528223132
"Africa",2296,32689798,88.2348837449432
"America",2296,67590938,90.4363401759636
"Asia",2296,24738619,92.0911482934068
"Africa",2297,32543736,88.2874517176926
"America",2297,67428386,90.4593401827355
"Asia",2297,24661998,92.1156437645004
"Africa",2298,32397674,88.3400196904419
"America",2298,67265834,90.4823401895074
"Asia",2298,24585377,92.140139235594
"Africa",2299,32251612,88.3925876631913
"America",2299,67103282,90.5053401962792
"Asia",2299,24508756,92.1646347066877
"Africa",2300,32105550,88.4451556359407
"America",2300,66940730,90.5283402030511
"Asia",2300,24432135,92.1891301777813
"Africa",2301,31959488,88.49772360869
"America",2301,66778178,90.551340209823
"Asia",2301,24355514,92.213625648875
"Africa",2302,31813426,88.5502915814394
"America",2302,66615626,90.5743402165948
"Asia",2302,24278893,92.2381211199686
"Africa",2303,31667364,88.6028595541887
"America",2303,66453074,90.5973402233667
"Asia",2303,24202272,92.2626165910622
"Africa",2304,31521302,88.6554275269381
"America",2304,66290522,90.6203402301386
"Asia",2304,24126422,92.2868655760983
"Africa",2305,31375240,88.7079954996875
"America",2305,66127970,90.6433402369104
"Asia",2305,24053260,92.3102552167471
"Africa",2306,31229178,88.7605634724368
"America",2306,65965418,90.6663402436823
"Asia",2306,23980098,92.3336448573959
"Africa",2307,31083116,88.8131314451862
"America",2307,65802866,90.6893402504542
"Asia",2307,23906936,92.3570344980447
"Africa",2308,30937054,88.8656994179355
"America",2308,65640314,90.712340257226
"Asia",2308,23833774,92.3804241386936
"Africa",2309,30790992,88.9182673906849
"America",2309,65477762,90.7353402639979
"Asia",2309,23760612,92.4038137793424
"Africa",2310,30644930,88.9708353634343
"America",2310,65315210,90.7583402707698
"Asia",2310,23687450,92.4272034199912
"Africa",2311,30498868,89.0234033361836
"America",2311,65152658,90.7813402775416
"Asia",2311,23614288,92.45059306064
"Africa",2312,30352806,89.075971308933
"America",2312,64990106,90.8043402843135
"Asia",2312,23541126,92.4739827012888
"Africa",2313,30206744,89.1285392816824
"America",2313,64827554,90.8273402910853
"Asia",2313,23467964,92.4973723419376
"Africa",2314,30060682,89.1811072544317
"America",2314,64665002,90.8503402978572
"Asia",2314,23394802,92.5207619825864
"Africa",2315,29914620,89.2336752271811
"America",2315,64502450,90.8733403046291
"Asia",2315,23321640,92.5441516232352
"Africa",2316,29768558,89.2862431999304
"America",2316,64339898,90.8963403114009
"Asia",2316,23248478,92.567541263884
"Africa",2317,29622496,89.3388111726798
"America",2317,64177346,90.9193403181728
"Asia",2317,23175316,92.5909309045328
"Africa",2318,29476434,89.3913791454291
"America",2318,64014794,90.9423403249447
"Asia",2318,23102154,92.6143205451816
"Africa",2319,29330372,89.4439471181785
"America",2319,63852249,90.965339341264
"Asia",2319,23028992,92.6377101858304
"Africa",2320,29184310,89.4965150909279
"America",2320,63689709,90.9883376501171
"Asia",2320,22955830,92.6610998264792
"Africa",2321,29038248,89.5490830636772
"America",2321,63527169,91.0113359589703
"Asia",2321,22882668,92.6844894671281
"Africa",2322,28892186,89.6016510364266
"America",2322,63364629,91.0343342678235
"Asia",2322,22809506,92.7078791077769
"Africa",2323,28746124,89.6542190091759
"America",2323,63202089,91.0573325766766
"Asia",2323,22736344,92.7312687484257
"Africa",2324,28600062,89.7067869819253
"America",2324,63039549,91.0803308855298
"Asia",2324,22663182,92.7546583890745
"Africa",2325,28454000,89.7593549546747
"America",2325,62877009,91.1033291943829
"Asia",2325,22590020,92.7780480297233
"Africa",2326,28307938,89.811922927424
"America",2326,62714469,91.1263275032361
"Asia",2326,22516858,92.8014376703721
"Africa",2327,28161876,89.8644909001734
"America",2327,62551929,91.1493258120893
"Asia",2327,22443696,92.8248273110209
"Africa",2328,28015814,89.9170588729228
"America",2328,62389389,91.1723241209424
"Asia",2328,22370534,92.8482169516697
"Africa",2329,27869752,89.9696268456721
"America",2329,62226849,91.1953224297956
"Asia",2329,22297372,92.8716065923185
"Africa",2330,27723690,90.0221948184215
"America",2330,62064309,91.2183207386487
"Asia",2330,22224210,92.8949962329673
"Africa",2331,27577628,90.0747627911708
"America",2331,61901769,91.2413190475019
"Asia",2331,22151048,92.9183858736161
"Africa",2332,27431566,90.1273307639202
"America",2332,61739229,91.2643173563551
"Asia",2332,22077886,92.9417755142649
"Africa",2333,27285504,90.1798987366696
"America",2333,61576689,91.2873156652082
"Asia",2333,22004724,92.9651651549137
"Africa",2334,27139442,90.2324667094189
"America",2334,61414149,91.3103139740614
"Asia",2334,21931562,92.9885547955626
"Africa",2335,26993380,90.2850346821683
"America",2335,61251609,91.3333122829145
"Asia",2335,21858400,93.0119444362114
"Africa",2336,26847318,90.3376026549176
"America",2336,61089069,91.3563105917677
"Asia",2336,21785238,93.0353340768602
"Africa",2337,26701256,90.390170627667
"America",2337,60926529,91.3793089006209
"Asia",2337,21712076,93.058723717509
"Africa",2338,26555194,90.4427386004164
"America",2338,60763989,91.402307209474
"Asia",2338,21638914,93.0821133581578
"Africa",2339,26409132,90.4953065731657
"America",2339,60601449,91.4253055183272
"Asia",2339,21565752,93.1055029988066
"Africa",2340,26263070,90.5478745459151
"America",2340,60438909,91.4483038271804
"Asia",2340,21492590,93.1288926394554
"Africa",2341,26117008,90.6004425186644
"America",2341,60276369,91.4713021360335
"Asia",2341,21419428,93.1522822801042
"Africa",2342,25970946,90.6530104914138
"America",2342,60113829,91.4943004448867
"Asia",2342,21346266,93.175671920753
"Africa",2343,25824884,90.7055784641632
"America",2343,59951289,91.5172987537398
"Asia",2343,21273104,93.1990615614018
"Africa",2344,25678822,90.7581464369125
"America",2344,59788749,91.540297062593
"Asia",2344,21199942,93.2224512020506
"Africa",2345,25532760,90.8107144096619
"America",2345,59626209,91.5632953714462
"Asia",2345,21126780,93.2458408426995
"Africa",2346,25386698,90.8632823824112
"America",2346,59463669,91.5862936802993
"Asia",2346,21055371,93.2686700552564
"Africa",2347,25240636,90.9158503551606
"America",2347,59301129,91.6092919891525
"Asia",2347,20984043,93.2914733723909
"Africa",2348,25094574,90.96841832791
"America",2348,59138589,91.6322902980056
"Asia",2348,20912715,93.3142766895255
"Africa",2349,24953130,91.0193242742722
"America",2349,58976049,91.6552886068588
"Asia",2349,20841387,93.33708000666
"Africa",2350,24876958,91.0467387121155
"America",2350,58813509,91.678286915712
"Asia",2350,20770059,93.3598833237946
"Africa",2351,24800786,91.0741531499587
"America",2351,58650969,91.7012852245651
"Asia",2351,20698731,93.3826866409292
"Africa",2352,24724614,91.101567587802
"America",2352,58488429,91.7242835334183
"Asia",2352,20627403,93.4054899580637
"Africa",2353,24648442,91.1289820256453
"America",2353,58325889,91.7472818422714
"Asia",2353,20556075,93.4282932751983
"Africa",2354,24572270,91.1563964634886
"America",2354,58163349,91.7702801511246
"Asia",2354,20484747,93.4510965923328
"Africa",2355,24496098,91.1838109013318
"America",2355,58000809,91.7932784599778
"Asia",2355,20413419,93.4738999094674
"Africa",2356,24419926,91.2112253391751
"America",2356,57838269,91.8162767688309
"Asia",2356,20342091,93.4967032266019
"Africa",2357,24343754,91.2386397770184
"America",2357,57675729,91.8392750776841
"Asia",2357,20270763,93.5195065437365
"Africa",2358,24267582,91.2660542148617
"America",2358,57513189,91.8622733865373
"Asia",2358,20199435,93.542309860871
"Africa",2359,24191410,91.2934686527049
"America",2359,57350649,91.8852716953904
"Asia",2359,20128107,93.5651131780056
"Africa",2360,24115238,91.3208830905482
"America",2360,57188109,91.9082700042436
"Asia",2360,20056779,93.5879164951401
"Africa",2361,24039066,91.3482975283915
"America",2361,57025569,91.9312683130967
"Asia",2361,19985451,93.6107198122747
"Africa",2362,23962894,91.3757119662348
"America",2362,56863029,91.9542666219499
"Asia",2362,19914123,93.6335231294092
"Africa",2363,23886722,91.403126404078
"America",2363,56700489,91.9772649308031
"Asia",2363,19842795,93.6563264465438
"Africa",2364,23810550,91.4305408419213
"America",2364,56537949,92.0002632396562
"Asia",2364,19771467,93.6791297636783
"Africa",2365,23734378,91.4579552797646
"America",2365,56375409,92.0232615485094
"Asia",2365,19700139,93.7019330808129
"Africa",2366,23658206,91.4853697176079
"America",2366,56212869,92.0462598573625
"Asia",2366,19628811,93.7247363979475
"Africa",2367,23582034,91.5127841554511
"America",2367,56050329,92.0692581662157
"Asia",2367,19557483,93.747539715082
"Africa",2368,23505862,91.5401985932944
"America",2368,55887789,92.0922564750689
"Asia",2368,19486155,93.7703430322166
"Africa",2369,23429690,91.5676130311377
"America",2369,55725249,92.115254783922
"Asia",2369,19414827,93.7931463493511
"Africa",2370,23353518,91.595027468981
"America",2370,55562709,92.1382530927752
"Asia",2370,19343499,93.8159496664857
"Africa",2371,23277346,91.6224419068242
"America",2371,55400169,92.1612514016283
"Asia",2371,19272171,93.8387529836202
"Africa",2372,23201174,91.6498563446675
"America",2372,55237629,92.1842497104815
"Asia",2372,19200843,93.8615563007548
"Africa",2373,23125002,91.6772707825108
"America",2373,55075089,92.2072480193347
"Asia",2373,19129515,93.8843596178893
"Africa",2374,23048830,91.7046852203541
"America",2374,54912549,92.2302463281878
"Asia",2374,19058187,93.9071629350239
"Africa",2375,22972658,91.7320996581973
"America",2375,54750009,92.253244637041
"Asia",2375,18986859,93.9299662521584
"Africa",2376,22896486,91.7595140960406
"America",2376,54587469,92.2762429458942
"Asia",2376,18915531,93.952769569293
"Africa",2377,22820314,91.7869285338839
"America",2377,54424929,92.2992412547473
"Asia",2377,18844203,93.9755728864275
"Africa",2378,22744142,91.8143429717271
"America",2378,54262389,92.3222395636005
"Asia",2378,18772875,93.9983762035621
"Africa",2379,22667970,91.8417574095704
"America",2379,54099849,92.3452378724536
"Asia",2379,18701547,94.0211795206966
"Africa",2380,22591798,91.8691718474137
"America",2380,53937309,92.3682361813068
"Asia",2380,18630219,94.0439828378312
"Africa",2381,22515626,91.896586285257
"America",2381,53774769,92.39123449016
"Asia",2381,18558891,94.0667861549657
"Africa",2382,22439454,91.9240007231002
"America",2382,53612229,92.4142327990131
"Asia",2382,18487563,94.0895894721003
"Africa",2383,22363282,91.9514151609435
"America",2383,53449689,92.4372311078663
"Asia",2383,18416235,94.1123927892348
"Africa",2384,22287110,91.9788295987868
"America",2384,53287149,92.4602294167194
"Asia",2384,18344907,94.1351961063694
"Africa",2385,22210938,92.0062440366301
"America",2385,53124609,92.4832277255726
"Asia",2385,18273579,94.157999423504
"Africa",2386,22134766,92.0336584744733
"America",2386,52962069,92.5062260344258
"Asia",2386,18202251,94.1808027406385
"Africa",2387,22058594,92.0610729123166
"America",2387,52799529,92.5292243432789
"Asia",2387,18130923,94.2036060577731
"Africa",2388,21982422,92.0884873501599
"America",2388,52636989,92.5522226521321
"Asia",2388,18059595,94.2264093749076
"Africa",2389,21906250,92.1159017880032
"America",2389,52474449,92.5752209609852
"Asia",2389,17988267,94.2492126920422
"Africa",2390,21830078,92.1433162258464
"America",2390,52311909,92.5982192698384
"Asia",2390,17916939,94.2720160091767
"Africa",2391,21753906,92.1707306636897
"America",2391,52149369,92.6212175786916
"Asia",2391,17845611,94.2948193263113
"Africa",2392,21677734,92.198145101533
"America",2392,51986829,92.6442158875447
"Asia",2392,17774283,94.3176226434458
"Africa",2393,21601562,92.2255595393763
"America",2393,51824289,92.6672141963979
"Asia",2393,17702955,94.3404259605804
"Africa",2394,21525390,92.2529739772195
"America",2394,51661749,92.6902125052511
"Asia",2394,17631627,94.3632292777149
"Africa",2395,21449218,92.2803884150628
"America",2395,51499209,92.7132108141042
"Asia",2395,17560299,94.3860325948495
"Africa",2396,21373046,92.3078028529061
"America",2396,51336669,92.7362091229574
"Asia",2396,17488971,94.408835911984
"Africa",2397,21296874,92.3352172907494
"America",2397,51174129,92.7592074318106
"Asia",2397,17417643,94.4316392291186
"Africa",2398,21220702,92.3626317285926
"America",2398,51011589,92.7822057406637
"Asia",2398,17346315,94.4544425462531
"Africa",2399,21144530,92.3900461664359
"America",2399,50849049,92.8052040495169
"Asia",2399,17274987,94.4772458633877
"Africa",2400,21068358,92.4174606042792
"America",2400,50686509,92.82820235837
"Asia",2400,17203659,94.5000491805223
